unique_id,ds,issue_date,y_true,y_pred
badia-de-pollenca,2025-09-01 08:00:00,2025-09-01,16.0,15.154704
badia-de-pollenca,2025-09-01 09:00:00,2025-09-01,11.0,14.387035
badia-de-pollenca,2025-09-01 10:00:00,2025-09-01,12.0,13.355726
badia-de-pollenca,2025-09-01 11:00:00,2025-09-01,8.0,12.394536
badia-de-pollenca,2025-09-01 12:00:00,2025-09-01,12.0,11.250507
badia-de-pollenca,2025-09-01 13:00:00,2025-09-01,4.0,9.974358
badia-de-pollenca,2025-09-01 14:00:00,2025-09-01,7.0,8.657441
badia-de-pollenca,2025-09-01 15:00:00,2025-09-01,10.0,6.9951215
badia-de-pollenca,2025-09-01 16:00:00,2025-09-01,6.0,7.5161943
badia-de-pollenca,2025-09-01 17:00:00,2025-09-01,6.0,7.9068685
badia-de-pollenca,2025-09-01 18:00:00,2025-09-01,6.0,8.465513
badia-de-pollenca,2025-09-01 19:00:00,2025-09-01,6.0,7.4169817
badia-de-pollenca,2025-09-01 20:00:00,2025-09-01,5.0,5.8940353
badia-de-pollenca,2025-09-02 08:00:00,2025-09-01,15.0,15.315565
badia-de-pollenca,2025-09-02 09:00:00,2025-09-01,16.0,14.915742
badia-de-pollenca,2025-09-02 10:00:00,2025-09-01,13.0,14.694231
badia-de-pollenca,2025-09-02 11:00:00,2025-09-01,17.0,13.432487
badia-de-pollenca,2025-09-02 12:00:00,2025-09-01,19.0,12.20247
badia-de-pollenca,2025-09-02 13:00:00,2025-09-01,19.0,10.776436
badia-de-pollenca,2025-09-02 14:00:00,2025-09-01,12.0,8.733126
badia-de-pollenca,2025-09-02 15:00:00,2025-09-01,7.0,7.7050414
badia-de-pollenca,2025-09-02 16:00:00,2025-09-01,11.0,7.0554843
badia-de-pollenca,2025-09-02 17:00:00,2025-09-01,9.0,7.186417
badia-de-pollenca,2025-09-02 18:00:00,2025-09-01,10.0,8.455515
badia-de-pollenca,2025-09-02 19:00:00,2025-09-01,5.0,8.19875
badia-de-pollenca,2025-09-02 20:00:00,2025-09-01,8.0,6.8841076
badia-de-pollenca,2025-09-03 08:00:00,2025-09-01,17.0,15.402849
badia-de-pollenca,2025-09-03 09:00:00,2025-09-01,17.0,14.377835
badia-de-pollenca,2025-09-03 10:00:00,2025-09-01,20.0,13.488604
badia-de-pollenca,2025-09-03 11:00:00,2025-09-01,14.0,12.779991
badia-de-pollenca,2025-09-03 12:00:00,2025-09-01,22.0,11.860497
badia-de-pollenca,2025-09-03 13:00:00,2025-09-01,22.0,11.355352
badia-de-pollenca,2025-09-03 14:00:00,2025-09-01,12.0,9.593092
badia-de-pollenca,2025-09-03 15:00:00,2025-09-01,6.0,8.432577
badia-de-pollenca,2025-09-03 16:00:00,2025-09-01,8.0,8.232925
badia-de-pollenca,2025-09-03 17:00:00,2025-09-01,6.0,8.363699
badia-de-pollenca,2025-09-08 08:00:00,2025-09-08,12.0,11.161062
badia-de-pollenca,2025-09-08 09:00:00,2025-09-08,7.0,11.380313
badia-de-pollenca,2025-09-08 10:00:00,2025-09-08,6.0,11.145304
badia-de-pollenca,2025-09-08 11:00:00,2025-09-08,12.0,9.642995
badia-de-pollenca,2025-09-08 12:00:00,2025-09-08,7.0,9.475348
badia-de-pollenca,2025-09-08 13:00:00,2025-09-08,6.0,8.796343
badia-de-pollenca,2025-09-08 14:00:00,2025-09-08,5.0,7.2104063
badia-de-pollenca,2025-09-08 15:00:00,2025-09-08,4.0,5.6587343
badia-de-pollenca,2025-09-08 16:00:00,2025-09-08,4.0,5.090478
badia-de-pollenca,2025-09-08 17:00:00,2025-09-08,3.0,5.1316485
badia-de-pollenca,2025-09-08 18:00:00,2025-09-08,4.0,5.2001367
badia-de-pollenca,2025-09-08 19:00:00,2025-09-08,5.0,4.87813
badia-de-pollenca,2025-09-08 20:00:00,2025-09-08,5.0,4.488728
badia-de-pollenca,2025-09-09 08:00:00,2025-09-08,9.0,9.696148
badia-de-pollenca,2025-09-09 09:00:00,2025-09-08,14.0,10.489101
badia-de-pollenca,2025-09-09 10:00:00,2025-09-08,10.0,11.335987
badia-de-pollenca,2025-09-09 11:00:00,2025-09-08,9.0,11.278499
badia-de-pollenca,2025-09-09 12:00:00,2025-09-08,9.0,11.284208
badia-de-pollenca,2025-09-09 13:00:00,2025-09-08,11.0,10.9247675
badia-de-pollenca,2025-09-09 14:00:00,2025-09-08,10.0,9.8333435
badia-de-pollenca,2025-09-09 15:00:00,2025-09-08,8.0,8.033005
badia-de-pollenca,2025-09-09 16:00:00,2025-09-08,9.0,6.809326
badia-de-pollenca,2025-09-09 17:00:00,2025-09-08,7.0,5.8161044
badia-de-pollenca,2025-09-09 18:00:00,2025-09-08,13.0,5.3715973
badia-de-pollenca,2025-09-09 19:00:00,2025-09-08,6.0,4.8243475
badia-de-pollenca,2025-09-09 20:00:00,2025-09-08,6.0,4.646451
badia-de-pollenca,2025-09-10 08:00:00,2025-09-08,20.0,12.350218
badia-de-pollenca,2025-09-10 09:00:00,2025-09-08,21.0,12.422884
badia-de-pollenca,2025-09-10 10:00:00,2025-09-08,22.0,12.18863
badia-de-pollenca,2025-09-10 11:00:00,2025-09-08,9.0,11.769805
badia-de-pollenca,2025-09-10 12:00:00,2025-09-08,9.0,11.00322
badia-de-pollenca,2025-09-10 13:00:00,2025-09-08,18.0,10.3617115
badia-de-pollenca,2025-09-10 14:00:00,2025-09-08,13.0,8.487425
badia-de-pollenca,2025-09-10 15:00:00,2025-09-08,7.0,6.830536
badia-de-pollenca,2025-09-10 16:00:00,2025-09-08,8.0,6.1250157
badia-de-pollenca,2025-09-10 17:00:00,2025-09-08,7.0,5.8164577
badia-de-pollenca,2025-09-15 08:00:00,2025-09-15,24.0,13.8403225
badia-de-pollenca,2025-09-15 09:00:00,2025-09-15,19.0,13.857574
badia-de-pollenca,2025-09-15 10:00:00,2025-09-15,15.0,13.750216
badia-de-pollenca,2025-09-15 11:00:00,2025-09-15,16.0,13.623127
badia-de-pollenca,2025-09-15 12:00:00,2025-09-15,16.0,13.31934
badia-de-pollenca,2025-09-15 13:00:00,2025-09-15,15.0,12.61843
badia-de-pollenca,2025-09-15 14:00:00,2025-09-15,12.0,11.316775
badia-de-pollenca,2025-09-15 15:00:00,2025-09-15,7.0,9.518656
badia-de-pollenca,2025-09-15 16:00:00,2025-09-15,8.0,8.206616
badia-de-pollenca,2025-09-15 17:00:00,2025-09-15,6.0,7.3116674
badia-de-pollenca,2025-09-15 18:00:00,2025-09-15,5.0,7.489876
badia-de-pollenca,2025-09-15 19:00:00,2025-09-15,7.0,7.013141
badia-de-pollenca,2025-09-15 20:00:00,2025-09-15,8.0,6.092345
badia-de-pollenca,2025-09-16 08:00:00,2025-09-15,24.0,12.787112
badia-de-pollenca,2025-09-16 09:00:00,2025-09-15,24.0,12.877535
badia-de-pollenca,2025-09-16 10:00:00,2025-09-15,17.0,12.629188
badia-de-pollenca,2025-09-16 11:00:00,2025-09-15,24.0,12.500228
badia-de-pollenca,2025-09-16 12:00:00,2025-09-15,18.0,12.140201
badia-de-pollenca,2025-09-16 13:00:00,2025-09-15,23.0,11.41951
badia-de-pollenca,2025-09-16 14:00:00,2025-09-15,8.0,10.057307
badia-de-pollenca,2025-09-16 15:00:00,2025-09-15,11.0,8.533222
badia-de-pollenca,2025-09-16 16:00:00,2025-09-15,7.0,7.3201346
badia-de-pollenca,2025-09-16 17:00:00,2025-09-15,10.0,6.6437383
badia-de-pollenca,2025-09-16 18:00:00,2025-09-15,6.0,6.9492173
badia-de-pollenca,2025-09-16 19:00:00,2025-09-15,6.0,6.768155
badia-de-pollenca,2025-09-16 20:00:00,2025-09-15,6.0,6.0553613
badia-de-pollenca,2025-09-17 08:00:00,2025-09-15,24.0,13.978
badia-de-pollenca,2025-09-17 09:00:00,2025-09-15,16.0,14.298205
badia-de-pollenca,2025-09-17 10:00:00,2025-09-15,13.0,14.024647
badia-de-pollenca,2025-09-17 11:00:00,2025-09-15,14.0,13.463532
badia-de-pollenca,2025-09-17 12:00:00,2025-09-15,15.0,12.36854
badia-de-pollenca,2025-09-17 13:00:00,2025-09-15,17.0,11.387826
badia-de-pollenca,2025-09-17 14:00:00,2025-09-15,15.0,10.159903
badia-de-pollenca,2025-09-17 15:00:00,2025-09-15,6.0,9.031213
badia-de-pollenca,2025-09-17 16:00:00,2025-09-15,7.0,7.690188
badia-de-pollenca,2025-09-17 17:00:00,2025-09-15,12.0,6.8192825
badia-de-pollenca,2025-09-22 08:00:00,2025-09-22,10.0,12.096924
badia-de-pollenca,2025-09-22 09:00:00,2025-09-22,28.0,13.673449
badia-de-pollenca,2025-09-22 10:00:00,2025-09-22,20.0,14.475715
badia-de-pollenca,2025-09-22 11:00:00,2025-09-22,18.0,13.096153
badia-de-pollenca,2025-09-22 12:00:00,2025-09-22,12.0,12.014119
badia-de-pollenca,2025-09-22 13:00:00,2025-09-22,15.0,11.130666
badia-de-pollenca,2025-09-22 14:00:00,2025-09-22,16.0,9.30889
badia-de-pollenca,2025-09-22 15:00:00,2025-09-22,11.0,7.4950433
badia-de-pollenca,2025-09-22 16:00:00,2025-09-22,9.0,6.8538194
badia-de-pollenca,2025-09-22 17:00:00,2025-09-22,9.0,6.4708357
badia-de-pollenca,2025-09-22 18:00:00,2025-09-22,7.0,6.1792803
badia-de-pollenca,2025-09-22 19:00:00,2025-09-22,5.0,5.5435743
badia-de-pollenca,2025-09-22 20:00:00,2025-09-22,8.0,4.833823
badia-de-pollenca,2025-09-23 08:00:00,2025-09-22,10.0,14.763495
badia-de-pollenca,2025-09-23 09:00:00,2025-09-22,10.0,15.009735
badia-de-pollenca,2025-09-23 10:00:00,2025-09-22,11.0,13.84431
badia-de-pollenca,2025-09-23 11:00:00,2025-09-22,9.0,13.405238
badia-de-pollenca,2025-09-23 12:00:00,2025-09-22,17.0,12.912231
badia-de-pollenca,2025-09-23 13:00:00,2025-09-22,10.0,10.90555
badia-de-pollenca,2025-09-23 14:00:00,2025-09-22,10.0,9.900997
badia-de-pollenca,2025-09-23 15:00:00,2025-09-22,12.0,7.180403
badia-de-pollenca,2025-09-23 16:00:00,2025-09-22,8.0,6.5676246
badia-de-pollenca,2025-09-23 17:00:00,2025-09-22,12.0,6.394268
badia-de-pollenca,2025-09-23 18:00:00,2025-09-22,7.0,6.1206303
badia-de-pollenca,2025-09-23 19:00:00,2025-09-22,6.0,5.862927
