unique_id,ds,issue_date,y_true,TFT,LSTM,XGB,lead_d
badia-de-pollenca,2025-09-01 08:00:00,2025-09-01,16.0,15.154704,11.606919,13.998833656311035,0
badia-de-pollenca,2025-09-01 09:00:00,2025-09-01,11.0,14.387035,12.086073,17.150184631347656,0
badia-de-pollenca,2025-09-01 10:00:00,2025-09-01,12.0,13.355726,10.654138,18.14820098876953,0
badia-de-pollenca,2025-09-01 11:00:00,2025-09-01,8.0,12.394536,9.848722,18.559635162353516,0
badia-de-pollenca,2025-09-01 12:00:00,2025-09-01,12.0,11.250507,9.651818,18.796958923339844,0
badia-de-pollenca,2025-09-01 13:00:00,2025-09-01,4.0,9.974358,8.618532,18.0770206451416,0
badia-de-pollenca,2025-09-01 14:00:00,2025-09-01,7.0,8.657441,8.750607,18.105663299560547,0
badia-de-pollenca,2025-09-01 15:00:00,2025-09-01,10.0,6.9951215,8.900187,17.964195251464844,0
badia-de-pollenca,2025-09-01 16:00:00,2025-09-01,6.0,7.5161943,8.372945,15.662546157836914,0
badia-de-pollenca,2025-09-01 17:00:00,2025-09-01,6.0,7.9068685,7.546255,14.159818649291992,0
badia-de-pollenca,2025-09-01 18:00:00,2025-09-01,6.0,8.465513,7.770968,13.971405029296875,0
badia-de-pollenca,2025-09-01 19:00:00,2025-09-01,6.0,7.4169817,6.7331467,9.959820747375488,0
badia-de-pollenca,2025-09-01 20:00:00,2025-09-01,5.0,5.8940353,5.7138333,9.218328475952148,0
badia-de-pollenca,2025-09-02 08:00:00,2025-09-01,15.0,15.315565,12.793567,14.656608581542969,1
badia-de-pollenca,2025-09-02 09:00:00,2025-09-01,16.0,14.915742,12.717092,17.06340980529785,1
badia-de-pollenca,2025-09-02 10:00:00,2025-09-01,13.0,14.694231,11.752235,18.17180633544922,1
badia-de-pollenca,2025-09-02 11:00:00,2025-09-01,17.0,13.432487,11.654996,19.095273971557617,1
badia-de-pollenca,2025-09-02 12:00:00,2025-09-01,19.0,12.20247,11.152716,19.135574340820312,1
badia-de-pollenca,2025-09-02 13:00:00,2025-09-01,19.0,10.776436,10.225946,19.101633071899414,1
badia-de-pollenca,2025-09-02 14:00:00,2025-09-01,12.0,8.733126,8.252472,17.852020263671875,1
badia-de-pollenca,2025-09-02 15:00:00,2025-09-01,7.0,7.7050414,8.257293,18.00800323486328,1
badia-de-pollenca,2025-09-02 16:00:00,2025-09-01,11.0,7.0554843,7.7187514,15.880819320678711,1
badia-de-pollenca,2025-09-02 17:00:00,2025-09-01,9.0,7.186417,7.3851395,14.936844825744629,1
badia-de-pollenca,2025-09-02 18:00:00,2025-09-01,10.0,8.455515,7.6054916,14.462801933288574,1
badia-de-pollenca,2025-09-02 19:00:00,2025-09-01,5.0,8.19875,6.862919,10.510817527770996,1
badia-de-pollenca,2025-09-02 20:00:00,2025-09-01,8.0,6.8841076,6.1223125,9.160802841186523,1
badia-de-pollenca,2025-09-03 08:00:00,2025-09-01,17.0,15.402849,12.541231,15.052495002746582,2
badia-de-pollenca,2025-09-03 09:00:00,2025-09-01,17.0,14.377835,12.893338,17.91800880432129,2
badia-de-pollenca,2025-09-03 10:00:00,2025-09-01,20.0,13.488604,12.377059,19.4915771484375,2
badia-de-pollenca,2025-09-03 11:00:00,2025-09-01,14.0,12.779991,11.937993,19.854106903076172,2
badia-de-pollenca,2025-09-03 12:00:00,2025-09-01,22.0,11.860497,11.548441,19.953657150268555,2
badia-de-pollenca,2025-09-03 13:00:00,2025-09-01,22.0,11.355352,10.07536,19.97490882873535,2
badia-de-pollenca,2025-09-03 14:00:00,2025-09-01,12.0,9.593092,8.545534,18.55590057373047,2
badia-de-pollenca,2025-09-03 15:00:00,2025-09-01,6.0,8.432577,8.177198,18.241262435913086,2
badia-de-pollenca,2025-09-03 16:00:00,2025-09-01,8.0,8.232925,7.330928,16.235422134399414,2
badia-de-pollenca,2025-09-03 17:00:00,2025-09-01,6.0,8.363699,7.408511,15.749146461486816,2
badia-de-pollenca,2025-09-08 08:00:00,2025-09-08,12.0,11.161062,9.728162,13.403014183044434,0
badia-de-pollenca,2025-09-08 09:00:00,2025-09-08,7.0,11.380313,9.514797,14.425808906555176,0
badia-de-pollenca,2025-09-08 10:00:00,2025-09-08,6.0,11.145304,9.6485615,17.378263473510742,0
