unique_id,ds,issue_date,y_true,y_pred
badia-de-pollenca,2025-09-01 08:00:00,2025-09-01,16.0,10.926018
badia-de-pollenca,2025-09-01 09:00:00,2025-09-01,11.0,14.335009
badia-de-pollenca,2025-09-01 10:00:00,2025-09-01,12.0,14.805813
badia-de-pollenca,2025-09-01 11:00:00,2025-09-01,8.0,12.357311
badia-de-pollenca,2025-09-01 12:00:00,2025-09-01,12.0,11.453936
badia-de-pollenca,2025-09-01 13:00:00,2025-09-01,4.0,10.242397
badia-de-pollenca,2025-09-01 14:00:00,2025-09-01,7.0,9.825726
badia-de-pollenca,2025-09-01 15:00:00,2025-09-01,10.0,8.933628
badia-de-pollenca,2025-09-01 16:00:00,2025-09-01,6.0,7.6100035
badia-de-pollenca,2025-09-01 17:00:00,2025-09-01,6.0,6.9348326
badia-de-pollenca,2025-09-01 18:00:00,2025-09-01,6.0,6.8408613
badia-de-pollenca,2025-09-01 19:00:00,2025-09-01,6.0,5.86389
badia-de-pollenca,2025-09-01 20:00:00,2025-09-01,5.0,6.558477
badia-de-pollenca,2025-09-02 08:00:00,2025-09-01,15.0,13.215713
badia-de-pollenca,2025-09-02 09:00:00,2025-09-01,16.0,15.430513
badia-de-pollenca,2025-09-02 10:00:00,2025-09-01,13.0,15.615116
badia-de-pollenca,2025-09-02 11:00:00,2025-09-01,17.0,15.320877
badia-de-pollenca,2025-09-02 12:00:00,2025-09-01,19.0,12.519849
badia-de-pollenca,2025-09-02 13:00:00,2025-09-01,19.0,11.678792
badia-de-pollenca,2025-09-02 14:00:00,2025-09-01,12.0,9.917806
badia-de-pollenca,2025-09-02 15:00:00,2025-09-01,7.0,9.121027
badia-de-pollenca,2025-09-02 16:00:00,2025-09-01,11.0,7.4683566
badia-de-pollenca,2025-09-02 17:00:00,2025-09-01,9.0,7.5207963
badia-de-pollenca,2025-09-02 18:00:00,2025-09-01,10.0,6.9710016
badia-de-pollenca,2025-09-02 19:00:00,2025-09-01,5.0,6.106743
badia-de-pollenca,2025-09-02 20:00:00,2025-09-01,8.0,6.1805696
badia-de-pollenca,2025-09-03 08:00:00,2025-09-01,17.0,12.390834
badia-de-pollenca,2025-09-03 09:00:00,2025-09-01,17.0,14.732533
badia-de-pollenca,2025-09-03 10:00:00,2025-09-01,20.0,16.491194
badia-de-pollenca,2025-09-03 11:00:00,2025-09-01,14.0,14.386621
badia-de-pollenca,2025-09-03 12:00:00,2025-09-01,22.0,13.25938
badia-de-pollenca,2025-09-03 13:00:00,2025-09-01,22.0,11.194669
badia-de-pollenca,2025-09-03 14:00:00,2025-09-01,12.0,9.983729
badia-de-pollenca,2025-09-03 15:00:00,2025-09-01,6.0,8.88116
badia-de-pollenca,2025-09-03 16:00:00,2025-09-01,8.0,7.6625333
badia-de-pollenca,2025-09-03 17:00:00,2025-09-01,6.0,6.938675
badia-de-pollenca,2025-09-03 18:00:00,2025-09-01,11.0,6.807156
badia-de-pollenca,2025-09-03 19:00:00,2025-09-01,6.0,5.9225187
badia-de-pollenca,2025-09-03 20:00:00,2025-09-01,5.0,6.031436
badia-de-pollenca,2025-09-04 08:00:00,2025-09-01,15.0,12.891062
badia-de-pollenca,2025-09-04 09:00:00,2025-09-01,19.0,15.797863
badia-de-pollenca,2025-09-04 10:00:00,2025-09-01,11.0,15.591296
badia-de-pollenca,2025-09-04 11:00:00,2025-09-01,11.0,15.021118
badia-de-pollenca,2025-09-04 12:00:00,2025-09-01,12.0,13.241816
badia-de-pollenca,2025-09-04 13:00:00,2025-09-01,12.0,11.706256
badia-de-pollenca,2025-09-04 14:00:00,2025-09-01,7.0,9.793458
badia-de-pollenca,2025-09-04 15:00:00,2025-09-01,7.0,8.474995
badia-de-pollenca,2025-09-04 16:00:00,2025-09-01,7.0,7.4091277
badia-de-pollenca,2025-09-04 17:00:00,2025-09-01,6.0,7.003062
badia-de-pollenca,2025-09-04 18:00:00,2025-09-01,9.0,6.430955
badia-de-pollenca,2025-09-04 19:00:00,2025-09-01,6.0,6.4244466
badia-de-pollenca,2025-09-04 20:00:00,2025-09-01,7.0,6.6596303
badia-de-pollenca,2025-09-05 08:00:00,2025-09-01,7.0,12.624691
badia-de-pollenca,2025-09-05 09:00:00,2025-09-01,11.0,13.798409
badia-de-pollenca,2025-09-05 10:00:00,2025-09-01,12.0,14.068223
badia-de-pollenca,2025-09-05 11:00:00,2025-09-01,12.0,13.236389
badia-de-pollenca,2025-09-05 12:00:00,2025-09-01,12.0,11.868242
badia-de-pollenca,2025-09-05 13:00:00,2025-09-01,7.0,10.316093
badia-de-pollenca,2025-09-05 14:00:00,2025-09-01,15.0,8.927855
badia-de-pollenca,2025-09-05 15:00:00,2025-09-01,6.0,8.539978
badia-de-pollenca,2025-09-05 16:00:00,2025-09-01,4.0,7.2866173
badia-de-pollenca,2025-09-05 17:00:00,2025-09-01,5.0,6.695941
badia-de-pollenca,2025-09-05 18:00:00,2025-09-01,5.0,6.7015696
badia-de-pollenca,2025-09-05 19:00:00,2025-09-01,5.0,6.1199512
badia-de-pollenca,2025-09-05 20:00:00,2025-09-01,5.0,6.5345163
badia-de-pollenca,2025-09-06 08:00:00,2025-09-01,8.0,14.145204
badia-de-pollenca,2025-09-06 09:00:00,2025-09-01,15.0,16.035854
badia-de-pollenca,2025-09-06 10:00:00,2025-09-01,22.0,16.494314
badia-de-pollenca,2025-09-06 11:00:00,2025-09-01,16.0,16.51685
badia-de-pollenca,2025-09-06 12:00:00,2025-09-01,10.0,13.351209
badia-de-pollenca,2025-09-06 13:00:00,2025-09-01,13.0,12.33704
badia-de-pollenca,2025-09-06 14:00:00,2025-09-01,8.0,9.79501
badia-de-pollenca,2025-09-06 15:00:00,2025-09-01,7.0,8.376747
badia-de-pollenca,2025-09-06 16:00:00,2025-09-01,5.0,7.9527755
badia-de-pollenca,2025-09-06 17:00:00,2025-09-01,6.0,7.6282873
badia-de-pollenca,2025-09-06 18:00:00,2025-09-01,9.0,7.11661
badia-de-pollenca,2025-09-06 19:00:00,2025-09-01,5.0,6.6185308
badia-de-pollenca,2025-09-06 20:00:00,2025-09-01,5.0,7.701723
badia-de-pollenca,2025-09-07 08:00:00,2025-09-01,7.0,14.176143
badia-de-pollenca,2025-09-07 09:00:00,2025-09-01,7.0,16.512405
badia-de-pollenca,2025-09-07 10:00:00,2025-09-01,12.0,17.97916
badia-de-pollenca,2025-09-07 11:00:00,2025-09-01,9.0,15.840212
badia-de-pollenca,2025-09-07 12:00:00,2025-09-01,4.0,12.87184
badia-de-pollenca,2025-09-07 13:00:00,2025-09-01,9.0,12.228228
badia-de-pollenca,2025-09-07 14:00:00,2025-09-01,5.0,8.911361
badia-de-pollenca,2025-09-07 15:00:00,2025-09-01,9.0,7.882369
badia-de-pollenca,2025-09-07 16:00:00,2025-09-01,7.0,7.079591
badia-de-pollenca,2025-09-07 17:00:00,2025-09-01,5.0,7.5096254
badia-de-pollenca,2025-09-07 18:00:00,2025-09-01,7.0,6.6420126
badia-de-pollenca,2025-09-07 19:00:00,2025-09-01,5.0,6.413042
badia-de-pollenca,2025-09-07 20:00:00,2025-09-01,5.0,6.536639
badia-de-pollenca,2025-09-08 08:00:00,2025-09-01,12.0,12.660904
badia-de-pollenca,2025-09-08 09:00:00,2025-09-01,7.0,13.620178
badia-de-pollenca,2025-09-08 10:00:00,2025-09-01,6.0,14.109166
badia-de-pollenca,2025-09-08 11:00:00,2025-09-01,12.0,13.46344
badia-de-pollenca,2025-09-08 12:00:00,2025-09-01,7.0,12.16666
badia-de-pollenca,2025-09-08 13:00:00,2025-09-01,6.0,9.790583
badia-de-pollenca,2025-09-08 14:00:00,2025-09-01,5.0,8.733234
badia-de-pollenca,2025-09-08 15:00:00,2025-09-01,4.0,8.185369
badia-de-pollenca,2025-09-08 16:00:00,2025-09-01,4.0,6.9753304
badia-de-pollenca,2025-09-08 17:00:00,2025-09-01,3.0,6.869498
badia-de-pollenca,2025-09-08 18:00:00,2025-09-01,4.0,6.7476883
badia-de-pollenca,2025-09-08 19:00:00,2025-09-01,5.0,6.2386236
badia-de-pollenca,2025-09-08 20:00:00,2025-09-01,5.0,6.900315
badia-de-pollenca,2025-09-09 08:00:00,2025-09-01,9.0,11.759729
badia-de-pollenca,2025-09-09 09:00:00,2025-09-01,14.0,13.277626
badia-de-pollenca,2025-09-09 10:00:00,2025-09-01,10.0,12.105722
badia-de-pollenca,2025-09-09 11:00:00,2025-09-01,9.0,10.6636
badia-de-pollenca,2025-09-09 12:00:00,2025-09-01,9.0,11.42097
badia-de-pollenca,2025-09-09 13:00:00,2025-09-01,11.0,10.193371
badia-de-pollenca,2025-09-09 14:00:00,2025-09-01,10.0,9.064749
badia-de-pollenca,2025-09-09 15:00:00,2025-09-01,8.0,8.437617
