unique_id,n_rows,P90,MAE,RMSE,R2,relMAE,mae_over_mean
cala-vedella-platja,578,187.5407104492191,7.774772611868835,9.095567547745746,-1.6223547566333512,0.04145645280561114,0.9415081855562931
can-pastilla,578,58.15365219116211,7.108681909765751,9.136604907027543,0.12563146063562436,0.12223964689953028,0.7918323653583743
sant-antoni-de-portmany,578,59.33198928833008,9.652987813454597,10.765506967349376,-40.81557293063346,0.16269449127257274,1.8722909248915292
son-serra-de-marina,578,42.0,6.877306317788094,7.72985458658436,-1.2088066620593025,0.16374538851876416,0.8977152329904062
cala-vedella-port,578,41.0,9.003134448635537,10.027895150338166,-27.923446971061068,0.21958864508867162,1.5874959460986395
badia-de-pollenca,578,20.0,7.2260770385240605,8.49672634775369,-12.497908132039486,0.361303851926203,0.9920837359303817
