unique_id,n_rows,P90,MAE,RMSE,R2,relMAE,mae_over_mean
sant-antoni-de-portmany,723,59.33198928833008,1.0226316072799029,1.6330296448952624,-0.11025418293251432,0.017235754599602526,0.19204224728918698
cala-vedella-platja,723,187.5407104492191,3.9649651436390223,6.571324168768087,-0.5110161537625388,0.02114189038818122,0.48114632407704155
cala-vedella-port,726,41.0,1.474635508763232,1.8974075510546886,-0.022806442392904858,0.03596671972593249,0.25321319284818034
son-serra-de-marina,720,42.0,2.9410703659057615,4.1364864294487385,0.326403317329384,0.07002548490251813,0.40166363115556686
badia-de-pollenca,727,20.0,1.673578863130803,2.1719856538949553,0.1536310669579951,0.08367894315654015,0.2295211910009609
can-pastilla,547,58.15365219116211,5.893613471644479,9.789857226041446,-0.04219680868103404,0.10134554322179201,0.5622264682576787
