unique_id,n_rows,P90,MAE,RMSE,R2,relMAE,mae_over_mean
cala-vedella-platja,723,187.5407104492191,4.472060428450546,6.885874595753021,-0.6591343005749246,0.023845811492014465,0.5426820560204338
sant-antoni-de-portmany,723,59.33198928833008,2.6356637504255787,3.0259963133190513,-2.812159558727568,0.04442230543825679,0.49495711469031
cala-vedella-port,726,41.0,2.8646772705818995,3.4116340498440008,-2.3067174419227974,0.06987017733126584,0.4919005909277339
son-serra-de-marina,720,42.0,4.308193799853325,6.038388834495284,-0.43541963560423746,0.1025760428536506,0.5883724461104693
badia-de-pollenca,727,20.0,3.601922801305044,4.239731590096776,-2.2249466536503637,0.1800961400652522,0.493981866921103
can-pastilla,547,58.15365219116211,724.2785725759196,2995.371381663064,-97564.97186234593,12.454567259079074,69.09319483764004
