unique_id,ds,issue_date,y_true,y_pred
badia-de-pollenca,2025-06-02 08:00:00,2025-06-02,13.0,10.059192
badia-de-pollenca,2025-06-02 09:00:00,2025-06-02,10.0,12.31649
badia-de-pollenca,2025-06-02 10:00:00,2025-06-02,12.0,15.873324
badia-de-pollenca,2025-06-02 11:00:00,2025-06-02,19.0,17.4926
badia-de-pollenca,2025-06-02 12:00:00,2025-06-02,16.0,19.749468
badia-de-pollenca,2025-06-02 13:00:00,2025-06-02,13.0,19.440672
badia-de-pollenca,2025-06-02 14:00:00,2025-06-02,18.0,19.592129
badia-de-pollenca,2025-06-02 15:00:00,2025-06-02,8.0,17.6251
badia-de-pollenca,2025-06-02 16:00:00,2025-06-02,7.0,16.13154
badia-de-pollenca,2025-06-02 17:00:00,2025-06-02,4.0,13.3255825
badia-de-pollenca,2025-06-02 18:00:00,2025-06-02,4.0,9.789702
badia-de-pollenca,2025-06-02 19:00:00,2025-06-02,4.0,9.327471
badia-de-pollenca,2025-06-02 20:00:00,2025-06-02,6.0,8.990212
badia-de-pollenca,2025-06-03 08:00:00,2025-06-02,13.0,11.550799
badia-de-pollenca,2025-06-03 09:00:00,2025-06-02,8.0,12.132464
badia-de-pollenca,2025-06-03 10:00:00,2025-06-02,6.0,15.229426
badia-de-pollenca,2025-06-03 11:00:00,2025-06-02,7.0,18.36787
badia-de-pollenca,2025-06-03 12:00:00,2025-06-02,9.0,20.001812
badia-de-pollenca,2025-06-03 13:00:00,2025-06-02,14.0,20.485039
badia-de-pollenca,2025-06-03 14:00:00,2025-06-02,12.0,18.816416
badia-de-pollenca,2025-06-03 15:00:00,2025-06-02,6.0,15.715
badia-de-pollenca,2025-06-03 16:00:00,2025-06-02,9.0,15.162395
badia-de-pollenca,2025-06-03 17:00:00,2025-06-02,6.0,13.6919
badia-de-pollenca,2025-06-03 18:00:00,2025-06-02,10.0,9.679661
badia-de-pollenca,2025-06-03 19:00:00,2025-06-02,9.0,9.913547
badia-de-pollenca,2025-06-03 20:00:00,2025-06-02,7.0,11.618272
badia-de-pollenca,2025-06-04 08:00:00,2025-06-02,19.0,9.517318
badia-de-pollenca,2025-06-04 09:00:00,2025-06-02,16.0,13.805541
badia-de-pollenca,2025-06-04 10:00:00,2025-06-02,15.0,16.885677
badia-de-pollenca,2025-06-04 11:00:00,2025-06-02,16.0,18.217474
badia-de-pollenca,2025-06-04 12:00:00,2025-06-02,16.0,17.627415
badia-de-pollenca,2025-06-04 13:00:00,2025-06-02,17.0,18.351803
badia-de-pollenca,2025-06-04 14:00:00,2025-06-02,18.0,17.968979
badia-de-pollenca,2025-06-04 15:00:00,2025-06-02,15.0,18.655588
badia-de-pollenca,2025-06-04 16:00:00,2025-06-02,7.0,14.634181
badia-de-pollenca,2025-06-04 17:00:00,2025-06-02,6.0,12.715292
badia-de-pollenca,2025-06-04 18:00:00,2025-06-02,7.0,13.586868
badia-de-pollenca,2025-06-04 19:00:00,2025-06-02,11.0,12.445129
badia-de-pollenca,2025-06-04 20:00:00,2025-06-02,7.0,11.5863905
badia-de-pollenca,2025-06-05 08:00:00,2025-06-02,15.0,8.601524
badia-de-pollenca,2025-06-05 09:00:00,2025-06-02,19.0,12.24169
badia-de-pollenca,2025-06-05 10:00:00,2025-06-02,19.0,15.241411
badia-de-pollenca,2025-06-05 11:00:00,2025-06-02,17.0,19.076956
badia-de-pollenca,2025-06-05 12:00:00,2025-06-02,15.0,21.138641
badia-de-pollenca,2025-06-05 13:00:00,2025-06-02,12.0,21.338814
badia-de-pollenca,2025-06-05 14:00:00,2025-06-02,15.0,22.241093
badia-de-pollenca,2025-06-05 15:00:00,2025-06-02,15.0,22.31685
badia-de-pollenca,2025-06-05 16:00:00,2025-06-02,16.0,21.085377
badia-de-pollenca,2025-06-05 17:00:00,2025-06-02,7.0,18.431889
badia-de-pollenca,2025-06-05 18:00:00,2025-06-02,6.0,15.366516
badia-de-pollenca,2025-06-05 19:00:00,2025-06-02,9.0,13.834689
badia-de-pollenca,2025-06-05 20:00:00,2025-06-02,8.0,13.411838
badia-de-pollenca,2025-06-06 08:00:00,2025-06-02,22.0,10.321253
badia-de-pollenca,2025-06-06 09:00:00,2025-06-02,27.0,14.199478
badia-de-pollenca,2025-06-06 10:00:00,2025-06-02,23.0,17.191456
badia-de-pollenca,2025-06-06 11:00:00,2025-06-02,15.0,20.162987
badia-de-pollenca,2025-06-06 12:00:00,2025-06-02,16.0,21.330475
badia-de-pollenca,2025-06-06 13:00:00,2025-06-02,16.0,20.841904
badia-de-pollenca,2025-06-06 14:00:00,2025-06-02,11.0,22.66066
badia-de-pollenca,2025-06-06 15:00:00,2025-06-02,13.0,22.778374
badia-de-pollenca,2025-06-06 16:00:00,2025-06-02,10.0,20.02155
badia-de-pollenca,2025-06-06 17:00:00,2025-06-02,7.0,17.179348
badia-de-pollenca,2025-06-06 18:00:00,2025-06-02,6.0,12.9211035
badia-de-pollenca,2025-06-06 19:00:00,2025-06-02,9.0,11.621993
badia-de-pollenca,2025-06-06 20:00:00,2025-06-02,6.0,11.211633
badia-de-pollenca,2025-06-07 08:00:00,2025-06-02,22.0,10.785765
badia-de-pollenca,2025-06-07 09:00:00,2025-06-02,24.0,15.744725
badia-de-pollenca,2025-06-07 10:00:00,2025-06-02,22.0,19.370947
badia-de-pollenca,2025-06-07 11:00:00,2025-06-02,20.0,22.761198
badia-de-pollenca,2025-06-07 12:00:00,2025-06-02,26.0,23.857275
badia-de-pollenca,2025-06-07 13:00:00,2025-06-02,18.0,24.815353
badia-de-pollenca,2025-06-07 14:00:00,2025-06-02,24.0,23.978283
badia-de-pollenca,2025-06-07 15:00:00,2025-06-02,13.0,23.12083
badia-de-pollenca,2025-06-07 16:00:00,2025-06-02,6.0,19.958998
badia-de-pollenca,2025-06-07 17:00:00,2025-06-02,6.0,16.222048
badia-de-pollenca,2025-06-07 18:00:00,2025-06-02,5.0,13.012089
badia-de-pollenca,2025-06-07 19:00:00,2025-06-02,7.0,10.477528
badia-de-pollenca,2025-06-07 20:00:00,2025-06-02,6.0,14.571495
badia-de-pollenca,2025-06-08 08:00:00,2025-06-02,15.0,12.924929
badia-de-pollenca,2025-06-08 09:00:00,2025-06-02,22.0,16.468712
badia-de-pollenca,2025-06-08 10:00:00,2025-06-02,30.0,19.965115
badia-de-pollenca,2025-06-08 11:00:00,2025-06-02,30.0,22.187855
badia-de-pollenca,2025-06-08 12:00:00,2025-06-02,30.0,23.50108
badia-de-pollenca,2025-06-08 13:00:00,2025-06-02,30.0,22.987038
badia-de-pollenca,2025-06-08 14:00:00,2025-06-02,15.0,23.148249
badia-de-pollenca,2025-06-08 15:00:00,2025-06-02,18.0,21.98642
badia-de-pollenca,2025-06-08 16:00:00,2025-06-02,9.0,20.0193
badia-de-pollenca,2025-06-08 17:00:00,2025-06-02,7.0,15.710519
badia-de-pollenca,2025-06-08 18:00:00,2025-06-02,6.0,13.173352
badia-de-pollenca,2025-06-08 19:00:00,2025-06-02,9.0,11.246019
badia-de-pollenca,2025-06-08 20:00:00,2025-06-02,5.0,11.281555
badia-de-pollenca,2025-06-09 08:00:00,2025-06-02,13.0,10.282968
badia-de-pollenca,2025-06-09 09:00:00,2025-06-02,16.0,13.639638
badia-de-pollenca,2025-06-09 10:00:00,2025-06-02,16.0,17.285376
badia-de-pollenca,2025-06-09 11:00:00,2025-06-02,15.0,18.843512
badia-de-pollenca,2025-06-09 12:00:00,2025-06-02,19.0,18.963463
badia-de-pollenca,2025-06-09 13:00:00,2025-06-02,15.0,19.39674
badia-de-pollenca,2025-06-09 14:00:00,2025-06-02,11.0,18.51831
badia-de-pollenca,2025-06-09 15:00:00,2025-06-02,11.0,17.321419
badia-de-pollenca,2025-06-09 16:00:00,2025-06-02,8.0,14.724422
badia-de-pollenca,2025-06-09 17:00:00,2025-06-02,5.0,10.377771
badia-de-pollenca,2025-06-09 18:00:00,2025-06-02,5.0,8.478405
badia-de-pollenca,2025-06-09 19:00:00,2025-06-02,7.0,6.6671867
badia-de-pollenca,2025-06-09 20:00:00,2025-06-02,6.0,11.438183
badia-de-pollenca,2025-06-10 08:00:00,2025-06-02,12.0,12.14653
badia-de-pollenca,2025-06-10 09:00:00,2025-06-02,14.0,14.166563
badia-de-pollenca,2025-06-10 10:00:00,2025-06-02,19.0,17.796196
badia-de-pollenca,2025-06-10 11:00:00,2025-06-02,21.0,19.660496
badia-de-pollenca,2025-06-10 12:00:00,2025-06-02,14.0,20.084393
badia-de-pollenca,2025-06-10 13:00:00,2025-06-02,18.0,19.318731
badia-de-pollenca,2025-06-10 14:00:00,2025-06-02,12.0,18.661
badia-de-pollenca,2025-06-10 15:00:00,2025-06-02,5.0,16.620636
badia-de-pollenca,2025-06-10 16:00:00,2025-06-02,7.0,14.163141
badia-de-pollenca,2025-06-10 17:00:00,2025-06-02,4.0,11.99669
badia-de-pollenca,2025-06-10 18:00:00,2025-06-02,6.0,8.930584
