unique_id,ds,issue_date,y_true,TFT,LSTM,XGB,lead_d
badia-de-pollenca,2025-06-02 08:00:00,2025-06-02,13.0,15.556599,9.857895,13.481282234191895,0
badia-de-pollenca,2025-06-02 09:00:00,2025-06-02,10.0,15.701392,10.593338,17.895360946655273,0
badia-de-pollenca,2025-06-02 10:00:00,2025-06-02,12.0,16.925333,12.531717,18.973421096801758,0
badia-de-pollenca,2025-06-02 11:00:00,2025-06-02,19.0,18.693617,14.045665,20.27722930908203,0
badia-de-pollenca,2025-06-02 12:00:00,2025-06-02,16.0,19.707623,14.19733,20.613515853881836,0
badia-de-pollenca,2025-06-02 13:00:00,2025-06-02,13.0,18.141836,13.12886,20.9747314453125,0
badia-de-pollenca,2025-06-02 14:00:00,2025-06-02,18.0,15.736492,12.306431,20.877830505371094,0
badia-de-pollenca,2025-06-02 15:00:00,2025-06-02,8.0,14.07548,12.166368,20.95354461669922,0
badia-de-pollenca,2025-06-02 16:00:00,2025-06-02,7.0,12.905603,12.248619,20.982492446899414,0
badia-de-pollenca,2025-06-02 17:00:00,2025-06-02,4.0,10.242378,11.523164,18.005199432373047,0
badia-de-pollenca,2025-06-02 18:00:00,2025-06-02,4.0,7.0355525,11.416359,17.156295776367188,0
badia-de-pollenca,2025-06-02 19:00:00,2025-06-02,4.0,7.11926,12.022663,16.224140167236328,0
badia-de-pollenca,2025-06-02 20:00:00,2025-06-02,6.0,6.727429,9.486673,15.814806938171387,0
badia-de-pollenca,2025-06-03 08:00:00,2025-06-02,13.0,15.259788,8.926936,16.617029190063477,1
badia-de-pollenca,2025-06-03 09:00:00,2025-06-02,8.0,15.660183,16.665253,19.270540237426758,1
badia-de-pollenca,2025-06-03 10:00:00,2025-06-02,6.0,16.880484,19.554276,19.751134872436523,1
badia-de-pollenca,2025-06-03 11:00:00,2025-06-02,7.0,18.861362,18.456642,21.097301483154297,1
badia-de-pollenca,2025-06-03 12:00:00,2025-06-02,9.0,19.789165,16.644184,21.954456329345703,1
badia-de-pollenca,2025-06-03 13:00:00,2025-06-02,14.0,18.932533,15.767646,22.291181564331055,1
badia-de-pollenca,2025-06-03 14:00:00,2025-06-02,12.0,16.549847,15.376624,22.484098434448242,1
badia-de-pollenca,2025-06-03 15:00:00,2025-06-02,6.0,14.410261,13.742662,22.172019958496094,1
badia-de-pollenca,2025-06-03 16:00:00,2025-06-02,9.0,12.856221,12.297878,21.164735794067383,1
badia-de-pollenca,2025-06-03 17:00:00,2025-06-02,6.0,10.316781,11.6737995,18.845657348632812,1
badia-de-pollenca,2025-06-03 18:00:00,2025-06-02,10.0,7.489455,10.25061,17.470151901245117,1
badia-de-pollenca,2025-06-03 19:00:00,2025-06-02,9.0,7.7356596,8.757127,16.686748504638672,1
badia-de-pollenca,2025-06-03 20:00:00,2025-06-02,7.0,7.3622446,5.001121,16.506193161010742,1
badia-de-pollenca,2025-06-04 08:00:00,2025-06-02,19.0,15.619711,8.580908,16.05577850341797,2
badia-de-pollenca,2025-06-04 09:00:00,2025-06-02,16.0,15.499715,9.401664,18.250228881835938,2
badia-de-pollenca,2025-06-04 10:00:00,2025-06-02,15.0,16.295948,13.09241,20.166820526123047,2
badia-de-pollenca,2025-06-04 11:00:00,2025-06-02,16.0,18.33202,17.764965,21.833555221557617,2
badia-de-pollenca,2025-06-04 12:00:00,2025-06-02,16.0,19.222675,16.384909,22.544464111328125,2
badia-de-pollenca,2025-06-04 13:00:00,2025-06-02,17.0,18.11447,15.156527,23.28107261657715,2
badia-de-pollenca,2025-06-04 14:00:00,2025-06-02,18.0,15.737226,14.001974,23.574378967285156,2
badia-de-pollenca,2025-06-04 15:00:00,2025-06-02,15.0,14.1459255,12.7727785,23.65917205810547,2
badia-de-pollenca,2025-06-04 16:00:00,2025-06-02,7.0,12.580519,11.615435,22.12338638305664,2
badia-de-pollenca,2025-06-04 17:00:00,2025-06-02,6.0,10.0310755,11.416642,19.632184982299805,2
badia-de-pollenca,2025-06-09 08:00:00,2025-06-09,13.0,14.655587,17.766605,14.216628074645996,0
badia-de-pollenca,2025-06-09 09:00:00,2025-06-09,16.0,13.995514,18.239252,18.827621459960938,0
badia-de-pollenca,2025-06-09 10:00:00,2025-06-09,16.0,14.765097,15.141746,19.371980667114258,0
badia-de-pollenca,2025-06-09 11:00:00,2025-06-09,15.0,17.8175,13.41167,20.48982048034668,0
badia-de-pollenca,2025-06-09 12:00:00,2025-06-09,19.0,21.320574,12.683532,20.871551513671875,0
badia-de-pollenca,2025-06-09 13:00:00,2025-06-09,15.0,20.428806,12.104758,20.99591827392578,0
badia-de-pollenca,2025-06-09 14:00:00,2025-06-09,11.0,15.709408,11.394442,20.966739654541016,0
badia-de-pollenca,2025-06-09 15:00:00,2025-06-09,11.0,12.579604,11.11456,21.090131759643555,0
badia-de-pollenca,2025-06-09 16:00:00,2025-06-09,8.0,10.885576,11.228525,21.09782600402832,0
badia-de-pollenca,2025-06-09 17:00:00,2025-06-09,5.0,8.345151,10.660582,18.542984008789062,0
badia-de-pollenca,2025-06-09 18:00:00,2025-06-09,5.0,5.3801603,9.849169,17.195419311523438,0
badia-de-pollenca,2025-06-09 19:00:00,2025-06-09,7.0,6.29667,9.590343,16.500783920288086,0
badia-de-pollenca,2025-06-09 20:00:00,2025-06-09,6.0,5.8831496,7.096963,16.009151458740234,0
badia-de-pollenca,2025-06-10 08:00:00,2025-06-09,12.0,15.200506,10.57982,15.9190092086792,1
badia-de-pollenca,2025-06-10 09:00:00,2025-06-09,14.0,14.191253,15.761049,19.244009017944336,1
badia-de-pollenca,2025-06-10 10:00:00,2025-06-09,19.0,14.645319,18.835503,19.75713539123535,1
badia-de-pollenca,2025-06-10 11:00:00,2025-06-09,21.0,17.74276,17.969994,21.142194747924805,1
badia-de-pollenca,2025-06-10 12:00:00,2025-06-09,14.0,21.552526,15.982214,21.98769760131836,1
badia-de-pollenca,2025-06-10 13:00:00,2025-06-09,18.0,20.770275,14.733408,22.647871017456055,1
badia-de-pollenca,2025-06-10 14:00:00,2025-06-09,12.0,15.919467,13.753732,22.93484115600586,1
badia-de-pollenca,2025-06-10 15:00:00,2025-06-09,5.0,12.551773,11.869975,22.97490882873535,1
badia-de-pollenca,2025-06-10 16:00:00,2025-06-09,7.0,10.477793,11.252732,21.53280258178711,1
badia-de-pollenca,2025-06-10 17:00:00,2025-06-09,4.0,8.118626,10.194714,19.12652587890625,1
badia-de-pollenca,2025-06-10 18:00:00,2025-06-09,6.0,5.258604,8.986713,17.64215087890625,1
badia-de-pollenca,2025-06-10 19:00:00,2025-06-09,5.0,6.371244,8.33609,17.0004940032959,1
badia-de-pollenca,2025-06-10 20:00:00,2025-06-09,5.0,6.0263414,3.9916677,16.64913558959961,1
badia-de-pollenca,2025-06-11 08:00:00,2025-06-09,16.0,15.091573,9.238342,17.25137710571289,2
badia-de-pollenca,2025-06-11 09:00:00,2025-06-09,19.0,14.276386,12.181448,19.72337532043457,2
badia-de-pollenca,2025-06-11 10:00:00,2025-06-09,16.0,14.715391,15.9649725,20.360763549804688,2
badia-de-pollenca,2025-06-11 11:00:00,2025-06-09,11.0,17.889502,17.741215,24.118589401245117,2
badia-de-pollenca,2025-06-11 12:00:00,2025-06-09,12.0,22.061317,17.355473,26.367952346801758,2
badia-de-pollenca,2025-06-11 13:00:00,2025-06-09,11.0,21.266466,16.1751,25.409637451171875,2
badia-de-pollenca,2025-06-11 14:00:00,2025-06-09,17.0,16.2675,15.584949,26.060897827148438,2
badia-de-pollenca,2025-06-11 15:00:00,2025-06-09,10.0,12.747417,14.72703,27.667760848999023,2
badia-de-pollenca,2025-06-11 16:00:00,2025-06-09,10.0,10.703399,12.895526,27.958351135253906,2
badia-de-pollenca,2025-06-11 17:00:00,2025-06-09,5.0,8.502443,10.834833,25.003700256347656,2
badia-de-pollenca,2025-06-16 08:00:00,2025-06-16,14.0,15.042686,9.086831,13.511383056640625,0
badia-de-pollenca,2025-06-16 09:00:00,2025-06-16,20.0,16.386978,9.033471,17.993892669677734,0
badia-de-pollenca,2025-06-16 10:00:00,2025-06-16,29.0,18.215752,10.064965,18.706979751586914,0
badia-de-pollenca,2025-06-16 11:00:00,2025-06-16,28.0,19.60017,10.974709,19.922603607177734,0
badia-de-pollenca,2025-06-16 12:00:00,2025-06-16,22.0,19.531794,11.317198,20.177976608276367,0
badia-de-pollenca,2025-06-16 13:00:00,2025-06-16,18.0,16.584957,11.508623,20.513578414916992,0
badia-de-pollenca,2025-06-16 14:00:00,2025-06-16,24.0,13.311711,11.6452055,20.564208984375,0
badia-de-pollenca,2025-06-16 15:00:00,2025-06-16,12.0,11.768285,11.724722,20.588176727294922,0
badia-de-pollenca,2025-06-16 16:00:00,2025-06-16,8.0,10.917554,11.310191,20.520219802856445,0
badia-de-pollenca,2025-06-16 17:00:00,2025-06-16,5.0,9.406736,10.047163,17.363906860351562,0
badia-de-pollenca,2025-06-16 18:00:00,2025-06-16,6.0,7.1238556,8.520954,16.574628829956055,0
badia-de-pollenca,2025-06-16 19:00:00,2025-06-16,5.0,6.962412,8.370514,16.123214721679688,0
badia-de-pollenca,2025-06-16 20:00:00,2025-06-16,6.0,5.8390994,5.829475,15.825244903564453,0
badia-de-pollenca,2025-06-17 08:00:00,2025-06-16,17.0,14.746496,8.515316,16.30217933654785,1
badia-de-pollenca,2025-06-17 09:00:00,2025-06-16,14.0,16.034588,10.029919,19.068893432617188,1
badia-de-pollenca,2025-06-17 10:00:00,2025-06-16,17.0,18.08375,11.081085,19.552988052368164,1
badia-de-pollenca,2025-06-17 11:00:00,2025-06-16,10.0,19.927801,11.778623,20.917404174804688,1
badia-de-pollenca,2025-06-17 12:00:00,2025-06-16,20.0,20.099413,11.646958,21.55744743347168,1
badia-de-pollenca,2025-06-17 13:00:00,2025-06-16,13.0,16.928133,10.988625,21.922603607177734,1
badia-de-pollenca,2025-06-17 14:00:00,2025-06-16,12.0,13.536115,9.9415245,22.153427124023438,1
badia-de-pollenca,2025-06-17 15:00:00,2025-06-16,8.0,11.895985,9.651872,22.47752571105957,1
badia-de-pollenca,2025-06-17 16:00:00,2025-06-16,5.0,11.029575,8.260282,22.59108543395996,1
badia-de-pollenca,2025-06-17 17:00:00,2025-06-16,5.0,9.435454,10.109263,19.64229965209961,1
badia-de-pollenca,2025-06-17 18:00:00,2025-06-16,6.0,7.080043,10.190125,17.650299072265625,1
badia-de-pollenca,2025-06-17 19:00:00,2025-06-16,4.0,6.88206,8.679967,17.022676467895508,1
badia-de-pollenca,2025-06-17 20:00:00,2025-06-16,6.0,5.9359355,5.3832574,16.92691421508789,1
badia-de-pollenca,2025-06-18 08:00:00,2025-06-16,15.0,14.750114,10.896355,17.09486198425293,2
badia-de-pollenca,2025-06-18 09:00:00,2025-06-16,20.0,15.861237,13.807247,19.7192325592041,2
badia-de-pollenca,2025-06-18 10:00:00,2025-06-16,13.0,18.046177,15.144655,20.22110939025879,2
badia-de-pollenca,2025-06-18 11:00:00,2025-06-16,12.0,19.903664,14.358739,21.71664810180664,2
badia-de-pollenca,2025-06-18 12:00:00,2025-06-16,20.0,20.356117,13.166554,22.462915420532227,2
badia-de-pollenca,2025-06-18 13:00:00,2025-06-16,18.0,17.390255,12.586329,23.250741958618164,2
badia-de-pollenca,2025-06-18 14:00:00,2025-06-16,17.0,13.716225,12.171989,23.249589920043945,2
badia-de-pollenca,2025-06-18 15:00:00,2025-06-16,10.0,11.9648695,11.58565,23.29961395263672,2
badia-de-pollenca,2025-06-18 16:00:00,2025-06-16,7.0,11.045103,10.702777,23.311269760131836,2
badia-de-pollenca,2025-06-18 17:00:00,2025-06-16,5.0,9.677245,9.822731,20.41387176513672,2
badia-de-pollenca,2025-06-23 08:00:00,2025-06-23,12.0,15.366172,8.48108,15.895873069763184,0
badia-de-pollenca,2025-06-23 09:00:00,2025-06-23,20.0,16.656576,10.628115,21.13161849975586,0
badia-de-pollenca,2025-06-23 10:00:00,2025-06-23,17.0,19.054863,12.590375,22.52557373046875,0
badia-de-pollenca,2025-06-23 11:00:00,2025-06-23,15.0,21.808523,13.905594,24.752578735351562,0
badia-de-pollenca,2025-06-23 12:00:00,2025-06-23,25.0,22.88468,14.285395,25.834314346313477,0
badia-de-pollenca,2025-06-23 13:00:00,2025-06-23,25.0,20.020555,14.024377,26.457719802856445,0
badia-de-pollenca,2025-06-23 14:00:00,2025-06-23,21.0,16.139214,13.870274,26.421356201171875,0
badia-de-pollenca,2025-06-23 15:00:00,2025-06-23,7.0,13.875321,13.291347,26.48741912841797,0
badia-de-pollenca,2025-06-23 16:00:00,2025-06-23,5.0,12.565271,12.483663,26.122276306152344,0
badia-de-pollenca,2025-06-23 17:00:00,2025-06-23,6.0,10.645564,10.955589,23.294261932373047,0
badia-de-pollenca,2025-06-23 18:00:00,2025-06-23,5.0,7.823254,8.833707,19.76892852783203,0
badia-de-pollenca,2025-06-23 19:00:00,2025-06-23,7.0,6.9575005,9.168929,17.622610092163086,0
badia-de-pollenca,2025-06-23 20:00:00,2025-06-23,7.0,5.4306436,5.1410155,17.823692321777344,0
badia-de-pollenca,2025-06-24 08:00:00,2025-06-23,19.0,15.403116,5.1827393,19.952468872070312,1
badia-de-pollenca,2025-06-24 09:00:00,2025-06-23,20.0,16.243883,7.774973,23.306787490844727,1
badia-de-pollenca,2025-06-24 10:00:00,2025-06-23,20.0,18.394127,14.084777,25.668582916259766,1
badia-de-pollenca,2025-06-24 11:00:00,2025-06-23,20.0,21.309464,20.3844,28.277830123901367,1
badia-de-pollenca,2025-06-24 12:00:00,2025-06-23,21.0,22.682968,20.358753,29.472646713256836,1
badia-de-pollenca,2025-06-24 13:00:00,2025-06-23,28.0,20.132408,17.049261,29.68674659729004,1
badia-de-pollenca,2025-06-24 14:00:00,2025-06-23,18.0,15.979131,14.922583,29.6610050201416,1
badia-de-pollenca,2025-06-24 15:00:00,2025-06-23,11.0,13.417229,13.3991375,29.763607025146484,1
badia-de-pollenca,2025-06-24 16:00:00,2025-06-23,8.0,12.054884,10.857292,30.167383193969727,1
badia-de-pollenca,2025-06-24 17:00:00,2025-06-23,7.0,10.41848,10.538293,27.49057960510254,1
badia-de-pollenca,2025-06-24 18:00:00,2025-06-23,5.0,7.5446243,7.9412436,25.623205184936523,1
badia-de-pollenca,2025-06-24 19:00:00,2025-06-23,11.0,7.2715607,15.975367,24.383638381958008,1
badia-de-pollenca,2025-06-24 20:00:00,2025-06-23,8.0,5.706375,12.805635,21.772294998168945,1
badia-de-pollenca,2025-06-25 08:00:00,2025-06-23,13.0,15.491184,6.099469,22.9630069732666,2
badia-de-pollenca,2025-06-25 09:00:00,2025-06-23,20.0,16.09527,11.746956,26.613113403320312,2
badia-de-pollenca,2025-06-25 10:00:00,2025-06-23,26.0,17.933662,17.741035,28.906879425048828,2
badia-de-pollenca,2025-06-25 11:00:00,2025-06-23,19.0,20.59776,18.457047,31.237136840820312,2
badia-de-pollenca,2025-06-25 12:00:00,2025-06-23,12.0,22.278484,15.567747,32.758636474609375,2
badia-de-pollenca,2025-06-25 13:00:00,2025-06-23,13.0,19.918135,13.787849,33.2344856262207,2
badia-de-pollenca,2025-06-25 14:00:00,2025-06-23,13.0,15.674265,12.081163,33.06863021850586,2
badia-de-pollenca,2025-06-25 15:00:00,2025-06-23,11.0,13.321233,11.398773,33.29605484008789,2
badia-de-pollenca,2025-06-25 16:00:00,2025-06-23,10.0,12.083066,11.471746,33.46522521972656,2
badia-de-pollenca,2025-06-25 17:00:00,2025-06-23,7.0,10.361215,10.630776,30.732301712036133,2
badia-de-pollenca,2025-06-30 08:00:00,2025-06-30,22.0,14.077377,7.294027,15.096963882446289,0
badia-de-pollenca,2025-06-30 09:00:00,2025-06-30,14.0,14.322978,9.988853,19.97149658203125,0
badia-de-pollenca,2025-06-30 10:00:00,2025-06-30,13.0,15.430967,11.717568,21.138463973999023,0
badia-de-pollenca,2025-06-30 11:00:00,2025-06-30,12.0,17.284035,12.446117,22.94507598876953,0
badia-de-pollenca,2025-06-30 12:00:00,2025-06-30,21.0,18.816332,12.327864,24.18689727783203,0
badia-de-pollenca,2025-06-30 13:00:00,2025-06-30,12.0,17.948372,11.888556,24.94759178161621,0
badia-de-pollenca,2025-06-30 14:00:00,2025-06-30,11.0,15.369122,10.861831,25.366168975830078,0
badia-de-pollenca,2025-06-30 15:00:00,2025-06-30,8.0,13.443873,10.902331,25.672651290893555,0
badia-de-pollenca,2025-06-30 16:00:00,2025-06-30,9.0,12.034424,11.163537,24.652021408081055,0
badia-de-pollenca,2025-06-30 17:00:00,2025-06-30,10.0,10.006603,10.30602,22.2388973236084,0
badia-de-pollenca,2025-06-30 18:00:00,2025-06-30,7.0,7.831087,8.665393,20.332473754882812,0
badia-de-pollenca,2025-06-30 19:00:00,2025-06-30,7.0,6.9760394,8.977809,16.93276596069336,0
badia-de-pollenca,2025-06-30 20:00:00,2025-06-30,5.0,6.194532,10.526227,16.78891372680664,0
badia-de-pollenca,2025-07-01 08:00:00,2025-06-30,13.0,13.573253,8.372286,18.95150375366211,1
badia-de-pollenca,2025-07-01 09:00:00,2025-06-30,19.0,13.726719,10.222129,22.11888313293457,1
badia-de-pollenca,2025-07-01 10:00:00,2025-06-30,16.0,15.049021,11.250071,24.183271408081055,1
badia-de-pollenca,2025-07-01 11:00:00,2025-06-30,14.0,17.243538,11.960016,26.607240676879883,1
badia-de-pollenca,2025-07-01 12:00:00,2025-06-30,14.0,18.833525,12.415644,27.79520034790039,1
badia-de-pollenca,2025-07-01 13:00:00,2025-06-30,18.0,18.092186,12.138166,28.602664947509766,1
badia-de-pollenca,2025-07-01 14:00:00,2025-06-30,17.0,15.537376,11.287366,28.85733985900879,1
badia-de-pollenca,2025-07-01 15:00:00,2025-06-30,11.0,13.479113,10.62229,29.2503719329834,1
badia-de-pollenca,2025-07-01 16:00:00,2025-06-30,8.0,12.030493,10.219052,28.880233764648438,1
badia-de-pollenca,2025-07-01 17:00:00,2025-06-30,6.0,9.640605,10.019122,26.13983154296875,1
badia-de-pollenca,2025-07-01 18:00:00,2025-06-30,6.0,7.085247,8.621372,24.455242156982422,1
badia-de-pollenca,2025-07-01 19:00:00,2025-06-30,6.0,6.7274632,10.256729,23.17249298095703,1
badia-de-pollenca,2025-07-01 20:00:00,2025-06-30,6.0,5.9969864,8.706469,20.201875686645508,1
badia-de-pollenca,2025-07-02 08:00:00,2025-06-30,14.0,13.70514,6.9395847,21.051334381103516,2
badia-de-pollenca,2025-07-02 09:00:00,2025-06-30,14.0,13.753252,10.131584,24.748353958129883,2
badia-de-pollenca,2025-07-02 10:00:00,2025-06-30,14.0,15.025815,11.845776,27.241615295410156,2
badia-de-pollenca,2025-07-02 11:00:00,2025-06-30,15.0,17.161522,12.7916,29.647890090942383,2
badia-de-pollenca,2025-07-02 12:00:00,2025-06-30,18.0,19.03461,13.092251,31.10260581970215,2
badia-de-pollenca,2025-07-02 13:00:00,2025-06-30,15.0,18.183979,12.541579,32.33940505981445,2
badia-de-pollenca,2025-07-02 14:00:00,2025-06-30,18.0,15.626755,11.909917,32.34497833251953,2
badia-de-pollenca,2025-07-02 15:00:00,2025-06-30,7.0,13.538065,10.821533,32.94751739501953,2
badia-de-pollenca,2025-07-02 16:00:00,2025-06-30,8.0,12.076224,9.960072,32.373165130615234,2
badia-de-pollenca,2025-07-02 17:00:00,2025-06-30,7.0,9.889993,9.969433,29.661130905151367,2
badia-de-pollenca,2025-07-07 08:00:00,2025-07-07,23.0,13.874859,7.4668083,11.971116065979004,0
badia-de-pollenca,2025-07-07 09:00:00,2025-07-07,12.0,13.925947,9.716725,17.638944625854492,0
badia-de-pollenca,2025-07-07 10:00:00,2025-07-07,22.0,14.381419,11.209094,20.435649871826172,0
badia-de-pollenca,2025-07-07 11:00:00,2025-07-07,17.0,16.553938,10.987074,22.391225814819336,0
badia-de-pollenca,2025-07-07 12:00:00,2025-07-07,19.0,17.05315,10.832602,23.54582977294922,0
badia-de-pollenca,2025-07-07 13:00:00,2025-07-07,14.0,12.78035,9.81749,20.332326889038086,0
badia-de-pollenca,2025-07-07 14:00:00,2025-07-07,14.0,10.158272,9.095532,19.97688865661621,0
badia-de-pollenca,2025-07-07 15:00:00,2025-07-07,16.0,8.450655,7.9521356,22.502479553222656,0
badia-de-pollenca,2025-07-07 16:00:00,2025-07-07,12.0,8.622968,9.842424,20.60262680053711,0
badia-de-pollenca,2025-07-07 17:00:00,2025-07-07,7.0,7.86998,9.78808,17.235065460205078,0
badia-de-pollenca,2025-07-07 18:00:00,2025-07-07,9.0,5.1774855,6.937853,16.622175216674805,0
badia-de-pollenca,2025-07-07 19:00:00,2025-07-07,6.0,7.0905147,6.855191,16.150646209716797,0
badia-de-pollenca,2025-07-07 20:00:00,2025-07-07,5.0,6.7377214,6.8711905,15.962445259094238,0
badia-de-pollenca,2025-07-08 08:00:00,2025-07-07,6.0,13.502761,7.325684,14.95556640625,1
