unique_id,ds,issue_date,y_true,y_pred
badia-de-pollenca,2025-06-02 08:00:00,2025-06-02,13.0,17.151379
badia-de-pollenca,2025-06-02 09:00:00,2025-06-02,10.0,17.791271
badia-de-pollenca,2025-06-02 10:00:00,2025-06-02,12.0,19.044718
badia-de-pollenca,2025-06-02 11:00:00,2025-06-02,19.0,20.434963
badia-de-pollenca,2025-06-02 12:00:00,2025-06-02,16.0,20.284632
badia-de-pollenca,2025-06-02 13:00:00,2025-06-02,13.0,18.468243
badia-de-pollenca,2025-06-02 14:00:00,2025-06-02,18.0,15.202082
badia-de-pollenca,2025-06-02 15:00:00,2025-06-02,8.0,13.02816
badia-de-pollenca,2025-06-02 16:00:00,2025-06-02,7.0,12.132855
badia-de-pollenca,2025-06-02 17:00:00,2025-06-02,4.0,10.421658
badia-de-pollenca,2025-06-02 18:00:00,2025-06-02,4.0,7.8099303
badia-de-pollenca,2025-06-02 19:00:00,2025-06-02,4.0,4.711648
badia-de-pollenca,2025-06-02 20:00:00,2025-06-02,6.0,3.255206
badia-de-pollenca,2025-06-03 08:00:00,2025-06-02,13.0,15.622362
badia-de-pollenca,2025-06-03 09:00:00,2025-06-02,8.0,16.768717
badia-de-pollenca,2025-06-03 10:00:00,2025-06-02,6.0,18.901417
badia-de-pollenca,2025-06-03 11:00:00,2025-06-02,7.0,21.227589
badia-de-pollenca,2025-06-03 12:00:00,2025-06-02,9.0,21.252264
badia-de-pollenca,2025-06-03 13:00:00,2025-06-02,14.0,18.117474
badia-de-pollenca,2025-06-03 14:00:00,2025-06-02,12.0,14.426137
badia-de-pollenca,2025-06-03 15:00:00,2025-06-02,6.0,12.851453
badia-de-pollenca,2025-06-03 16:00:00,2025-06-02,9.0,11.930012
badia-de-pollenca,2025-06-03 17:00:00,2025-06-02,6.0,10.123674
badia-de-pollenca,2025-06-03 18:00:00,2025-06-02,10.0,6.9338336
badia-de-pollenca,2025-06-03 19:00:00,2025-06-02,9.0,3.9405832
badia-de-pollenca,2025-06-03 20:00:00,2025-06-02,7.0,3.1192904
badia-de-pollenca,2025-06-04 08:00:00,2025-06-02,19.0,15.500981
badia-de-pollenca,2025-06-04 09:00:00,2025-06-02,16.0,16.258894
badia-de-pollenca,2025-06-04 10:00:00,2025-06-02,15.0,17.512442
badia-de-pollenca,2025-06-04 11:00:00,2025-06-02,16.0,19.55
badia-de-pollenca,2025-06-04 12:00:00,2025-06-02,16.0,20.879774
badia-de-pollenca,2025-06-04 13:00:00,2025-06-02,17.0,19.305532
badia-de-pollenca,2025-06-04 14:00:00,2025-06-02,18.0,15.670536
badia-de-pollenca,2025-06-04 15:00:00,2025-06-02,15.0,13.362817
badia-de-pollenca,2025-06-04 16:00:00,2025-06-02,7.0,12.121504
badia-de-pollenca,2025-06-04 17:00:00,2025-06-02,6.0,10.270773
badia-de-pollenca,2025-06-04 18:00:00,2025-06-02,7.0,7.327901
badia-de-pollenca,2025-06-04 19:00:00,2025-06-02,11.0,4.225237
badia-de-pollenca,2025-06-04 20:00:00,2025-06-02,7.0,2.5610914
badia-de-pollenca,2025-06-05 08:00:00,2025-06-02,15.0,15.030527
badia-de-pollenca,2025-06-05 09:00:00,2025-06-02,19.0,16.34502
badia-de-pollenca,2025-06-05 10:00:00,2025-06-02,19.0,18.64789
badia-de-pollenca,2025-06-05 11:00:00,2025-06-02,17.0,21.302826
badia-de-pollenca,2025-06-05 12:00:00,2025-06-02,15.0,21.347828
badia-de-pollenca,2025-06-05 13:00:00,2025-06-02,12.0,17.229486
badia-de-pollenca,2025-06-05 14:00:00,2025-06-02,15.0,14.0180645
badia-de-pollenca,2025-06-05 15:00:00,2025-06-02,15.0,12.763869
badia-de-pollenca,2025-06-05 16:00:00,2025-06-02,16.0,12.61325
badia-de-pollenca,2025-06-05 17:00:00,2025-06-02,7.0,11.261328
badia-de-pollenca,2025-06-05 18:00:00,2025-06-02,6.0,8.173046
badia-de-pollenca,2025-06-05 19:00:00,2025-06-02,9.0,4.771884
badia-de-pollenca,2025-06-05 20:00:00,2025-06-02,8.0,2.829876
badia-de-pollenca,2025-06-06 08:00:00,2025-06-02,22.0,14.691456
badia-de-pollenca,2025-06-06 09:00:00,2025-06-02,27.0,15.959115
badia-de-pollenca,2025-06-06 10:00:00,2025-06-02,23.0,18.486597
badia-de-pollenca,2025-06-06 11:00:00,2025-06-02,15.0,21.292042
badia-de-pollenca,2025-06-06 12:00:00,2025-06-02,16.0,21.89219
badia-de-pollenca,2025-06-06 13:00:00,2025-06-02,16.0,19.973806
badia-de-pollenca,2025-06-06 14:00:00,2025-06-02,11.0,16.526594
badia-de-pollenca,2025-06-06 15:00:00,2025-06-02,13.0,14.495115
badia-de-pollenca,2025-06-06 16:00:00,2025-06-02,10.0,13.393037
badia-de-pollenca,2025-06-06 17:00:00,2025-06-02,7.0,11.646753
badia-de-pollenca,2025-06-06 18:00:00,2025-06-02,6.0,8.737207
badia-de-pollenca,2025-06-06 19:00:00,2025-06-02,9.0,5.1297464
badia-de-pollenca,2025-06-06 20:00:00,2025-06-02,6.0,3.3824654
badia-de-pollenca,2025-06-07 08:00:00,2025-06-02,22.0,14.676894
badia-de-pollenca,2025-06-07 09:00:00,2025-06-02,24.0,16.192516
badia-de-pollenca,2025-06-07 10:00:00,2025-06-02,22.0,19.053684
badia-de-pollenca,2025-06-07 11:00:00,2025-06-02,20.0,23.774715
badia-de-pollenca,2025-06-07 12:00:00,2025-06-02,26.0,24.266773
badia-de-pollenca,2025-06-07 13:00:00,2025-06-02,18.0,22.165415
badia-de-pollenca,2025-06-07 14:00:00,2025-06-02,24.0,18.352259
badia-de-pollenca,2025-06-07 15:00:00,2025-06-02,13.0,15.930195
badia-de-pollenca,2025-06-07 16:00:00,2025-06-02,6.0,14.399695
badia-de-pollenca,2025-06-07 17:00:00,2025-06-02,6.0,12.645087
badia-de-pollenca,2025-06-07 18:00:00,2025-06-02,5.0,9.205631
