unique_id,ds,issue_date,y_true,TFT,LSTM,XGB,lead_d
badia-de-pollenca,2025-06-02 08:00:00,2025-06-02,13.0,17.151379,10.059192,17.468647003173828,0
badia-de-pollenca,2025-06-02 09:00:00,2025-06-02,10.0,17.791271,12.31649,18.88749885559082,0
badia-de-pollenca,2025-06-02 10:00:00,2025-06-02,12.0,19.044718,15.873324,20.01541519165039,0
badia-de-pollenca,2025-06-02 11:00:00,2025-06-02,19.0,20.434963,17.4926,23.281780242919922,0
badia-de-pollenca,2025-06-02 12:00:00,2025-06-02,16.0,20.284632,19.749468,24.254459381103516,0
badia-de-pollenca,2025-06-02 13:00:00,2025-06-02,13.0,18.468243,19.440672,23.526609420776367,0
badia-de-pollenca,2025-06-02 14:00:00,2025-06-02,18.0,15.202082,19.592129,23.031469345092773,0
badia-de-pollenca,2025-06-02 15:00:00,2025-06-02,8.0,13.02816,17.6251,23.63229751586914,0
badia-de-pollenca,2025-06-02 16:00:00,2025-06-02,7.0,12.132855,16.13154,23.717185974121094,0
badia-de-pollenca,2025-06-02 17:00:00,2025-06-02,4.0,10.421658,13.3255825,22.30657196044922,0
badia-de-pollenca,2025-06-02 18:00:00,2025-06-02,4.0,7.8099303,9.789702,21.70332908630371,0
badia-de-pollenca,2025-06-02 19:00:00,2025-06-02,4.0,4.711648,9.327471,20.407787322998047,0
badia-de-pollenca,2025-06-02 20:00:00,2025-06-02,6.0,3.255206,8.990212,19.84597396850586,0
badia-de-pollenca,2025-06-03 08:00:00,2025-06-02,13.0,15.622362,11.550799,19.292369842529297,1
badia-de-pollenca,2025-06-03 09:00:00,2025-06-02,8.0,16.768717,12.132464,19.4334716796875,1
badia-de-pollenca,2025-06-03 10:00:00,2025-06-02,6.0,18.901417,15.229426,20.46115493774414,1
badia-de-pollenca,2025-06-03 11:00:00,2025-06-02,7.0,21.227589,18.36787,23.81788444519043,1
badia-de-pollenca,2025-06-03 12:00:00,2025-06-02,9.0,21.252264,20.001812,24.840543746948242,1
badia-de-pollenca,2025-06-03 13:00:00,2025-06-02,14.0,18.117474,20.485039,24.896305084228516,1
badia-de-pollenca,2025-06-03 14:00:00,2025-06-02,12.0,14.426137,18.816416,24.319021224975586,1
badia-de-pollenca,2025-06-03 15:00:00,2025-06-02,6.0,12.851453,15.715,23.864294052124023,1
badia-de-pollenca,2025-06-03 16:00:00,2025-06-02,9.0,11.930012,15.162395,23.507333755493164,1
badia-de-pollenca,2025-06-03 17:00:00,2025-06-02,6.0,10.123674,13.6919,22.341415405273438,1
badia-de-pollenca,2025-06-03 18:00:00,2025-06-02,10.0,6.9338336,9.679661,21.371484756469727,1
badia-de-pollenca,2025-06-03 19:00:00,2025-06-02,9.0,3.9405832,9.913547,20.143442153930664,1
badia-de-pollenca,2025-06-03 20:00:00,2025-06-02,7.0,3.1192904,11.618272,20.287269592285156,1
badia-de-pollenca,2025-06-04 08:00:00,2025-06-02,19.0,15.500981,9.517318,18.246356964111328,2
badia-de-pollenca,2025-06-04 09:00:00,2025-06-02,16.0,16.258894,13.805541,19.505340576171875,2
badia-de-pollenca,2025-06-04 10:00:00,2025-06-02,15.0,17.512442,16.885677,21.284860610961914,2
badia-de-pollenca,2025-06-04 11:00:00,2025-06-02,16.0,19.55,18.217474,23.58306312561035,2
badia-de-pollenca,2025-06-04 12:00:00,2025-06-02,16.0,20.879774,17.627415,26.046775817871094,2
badia-de-pollenca,2025-06-04 13:00:00,2025-06-02,17.0,19.305532,18.351803,24.33065414428711,2
badia-de-pollenca,2025-06-04 14:00:00,2025-06-02,18.0,15.670536,17.968979,24.15599822998047,2
badia-de-pollenca,2025-06-04 15:00:00,2025-06-02,15.0,13.362817,18.655588,24.75234603881836,2
badia-de-pollenca,2025-06-04 16:00:00,2025-06-02,7.0,12.121504,14.634181,23.73188018798828,2
badia-de-pollenca,2025-06-04 17:00:00,2025-06-02,6.0,10.270773,12.715292,22.83904457092285,2
badia-de-pollenca,2025-06-04 18:00:00,2025-06-02,7.0,7.327901,13.586868,22.579504013061523,2
badia-de-pollenca,2025-06-04 19:00:00,2025-06-02,11.0,4.225237,12.445129,21.648733139038086,2
badia-de-pollenca,2025-06-04 20:00:00,2025-06-02,7.0,2.5610914,11.5863905,19.574687957763672,2
badia-de-pollenca,2025-06-05 08:00:00,2025-06-02,15.0,15.030527,8.601524,18.42953872680664,3
badia-de-pollenca,2025-06-05 09:00:00,2025-06-02,19.0,16.34502,12.24169,20.381227493286133,3
badia-de-pollenca,2025-06-05 10:00:00,2025-06-02,19.0,18.64789,15.241411,21.121572494506836,3
badia-de-pollenca,2025-06-05 11:00:00,2025-06-02,17.0,21.302826,19.076956,24.72377586364746,3
badia-de-pollenca,2025-06-05 12:00:00,2025-06-02,15.0,21.347828,21.138641,26.65879249572754,3
badia-de-pollenca,2025-06-05 13:00:00,2025-06-02,12.0,17.229486,21.338814,31.221216201782227,3
badia-de-pollenca,2025-06-05 14:00:00,2025-06-02,15.0,14.0180645,22.241093,31.94755744934082,3
badia-de-pollenca,2025-06-05 15:00:00,2025-06-02,15.0,12.763869,22.31685,31.196197509765625,3
badia-de-pollenca,2025-06-05 16:00:00,2025-06-02,16.0,12.61325,21.085377,28.47577667236328,3
badia-de-pollenca,2025-06-05 17:00:00,2025-06-02,7.0,11.261328,18.431889,26.214590072631836,3
badia-de-pollenca,2025-06-05 18:00:00,2025-06-02,6.0,8.173046,15.366516,24.950910568237305,3
