unique_id,n_rows,P90,MAE,RMSE,R2,relMAE,mae_over_mean
cala-vedella-platja,662,187.5407104492191,5.948802347989961,7.651733692858145,-1.0062939722941167,0.03172005872080097,0.7384412440220053
can-pastilla,662,58.15365219116211,5.58868267637005,7.865518372671121,0.3232420458856744,0.0961020067664708,0.6956953613683666
son-serra-de-marina,662,42.0,4.638376349408821,5.702630095206107,-0.2179769246615817,0.11043753212878145,0.6194482839032963
sant-antoni-de-portmany,662,59.33198928833008,6.87124131597421,8.603587771388305,-25.91149682874229,0.11581006129059125,1.3082432416378853
cala-vedella-port,662,41.0,6.425698652728447,7.931975941162456,-16.490596274733548,0.15672435738362067,1.1194243442384821
badia-de-pollenca,662,20.0,4.837968891841047,6.3385965623912375,-6.237153217064221,0.24189844459205237,0.6588634861960035
