unique_id,n_rows,P90,MAE,RMSE,R2,relMAE,mae_over_mean
cala-vedella-platja,159,187.5407104492191,5.15346862385108,7.229437174679722,-0.22419041873146317,0.027479199644210046,0.5480946563159343
sant-antoni-de-portmany,159,59.33198928833008,1.6473532547740817,1.9461018605775493,-1.6724083424284046,0.027765009643762224,0.3088787352701403
cala-vedella-port,160,41.0,2.4132400579750537,2.9456213741060155,-1.5690856252314296,0.05885951360914765,0.3900185952282915
son-serra-de-marina,155,42.0,3.8820276660303916,5.13569759237288,-0.2171892796606183,0.09242923014358076,0.5187192139954403
can-pastilla,135,58.15365219116211,6.051556405866587,9.495265532792537,-0.24615855991523228,0.10406150220753067,0.6226830143231625
badia-de-pollenca,160,20.0,3.839943739771843,4.40872735409018,-2.435974258349885,0.19199718698859214,0.5003184025761359
