unique_id,ds,y_true,TFT,LSTM,XGB
badia-de-pollenca,2025-06-11 12:00:00,12.0,22.173244,16.981125,41.201473
badia-de-pollenca,2025-06-11 13:00:00,11.0,21.949781,18.404839,41.302296
badia-de-pollenca,2025-06-11 14:00:00,17.0,21.738731,19.687399,39.471523
badia-de-pollenca,2025-06-11 15:00:00,10.0,21.48217,19.591373,40.11482
badia-de-pollenca,2025-06-11 16:00:00,10.0,21.087273,19.572762,35.687954
badia-de-pollenca,2025-06-11 17:00:00,5.0,20.731218,18.034397,30.723215
badia-de-pollenca,2025-06-11 18:00:00,9.0,19.991331,17.028194,21.946196
badia-de-pollenca,2025-06-11 19:00:00,9.0,16.288244,14.403282,14.911077
badia-de-pollenca,2025-06-11 20:00:00,6.0,7.798617,11.915168,13.454287
badia-de-pollenca,2025-06-11 21:00:00,0.0,2.206245,9.94055,5.7782497
badia-de-pollenca,2025-06-11 22:00:00,0.0,0.43845192,7.1726766,5.776759
badia-de-pollenca,2025-06-11 23:00:00,0.0,0.3117193,4.4847164,5.776759
badia-de-pollenca,2025-06-12 00:00:00,0.0,0.0,2.577273,2.1042147
badia-de-pollenca,2025-06-12 01:00:00,0.0,0.0,1.1787491,2.1042147
badia-de-pollenca,2025-06-12 02:00:00,0.0,0.0,0.8018923,2.1031394
badia-de-pollenca,2025-06-12 03:00:00,0.0,0.0,1.506599,2.1018863
badia-de-pollenca,2025-06-12 04:00:00,0.0,0.0,1.234407,2.1387959
badia-de-pollenca,2025-06-12 05:00:00,0.0,0.0,1.8479571,2.3267274
badia-de-pollenca,2025-06-12 06:00:00,0.0,0.0,2.308228,2.316156
badia-de-pollenca,2025-06-12 07:00:00,0.0,3.7535238,3.2922173,2.1387959
badia-de-pollenca,2025-06-12 08:00:00,14.0,13.0152855,3.967166,25.47754
badia-de-pollenca,2025-06-12 09:00:00,15.0,18.858063,7.2656317,33.7773
badia-de-pollenca,2025-06-12 10:00:00,15.0,21.208986,11.349077,37.42269
badia-de-pollenca,2025-06-12 11:00:00,13.0,21.934359,14.04225,40.240685
badia-de-pollenca,2025-06-12 12:00:00,11.0,22.003237,16.683416,41.253902
badia-de-pollenca,2025-06-12 13:00:00,9.0,21.947376,18.91041,44.03669
badia-de-pollenca,2025-06-12 14:00:00,11.0,21.683056,19.991755,40.325554
badia-de-pollenca,2025-06-12 15:00:00,10.0,21.414717,20.121853,39.032375
badia-de-pollenca,2025-06-12 16:00:00,8.0,21.099144,19.517197,31.008505
badia-de-pollenca,2025-06-12 17:00:00,10.0,20.723177,18.269878,29.96643
badia-de-pollenca,2025-06-12 18:00:00,5.0,19.667671,15.836953,28.964413
badia-de-pollenca,2025-06-12 19:00:00,5.0,15.246936,14.56976,15.448295
badia-de-pollenca,2025-06-12 20:00:00,6.0,6.7352705,11.880512,13.33415
badia-de-pollenca,2025-06-12 21:00:00,0.0,1.7635946,10.206568,5.860421
badia-de-pollenca,2025-06-12 22:00:00,0.0,0.31810832,7.2624464,5.8589306
badia-de-pollenca,2025-06-12 23:00:00,0.0,0.2930234,4.5622854,5.8589306
badia-de-pollenca,2025-06-13 00:00:00,0.0,0.0,2.3436022,2.15304
badia-de-pollenca,2025-06-13 01:00:00,0.0,0.0,1.434607,2.15304
badia-de-pollenca,2025-06-13 02:00:00,0.0,0.0,1.2565804,2.5122156
badia-de-pollenca,2025-06-13 03:00:00,0.0,0.0,1.225698,2.489965
badia-de-pollenca,2025-06-13 04:00:00,0.0,0.0,0.827157,2.489965
badia-de-pollenca,2025-06-13 05:00:00,0.0,0.0,1.4186711,2.5051823
badia-de-pollenca,2025-06-13 06:00:00,0.0,0.0,2.42138,2.5051823
badia-de-pollenca,2025-06-13 07:00:00,0.0,3.6684504,3.4807572,2.489965
badia-de-pollenca,2025-06-13 08:00:00,14.0,13.054627,3.8275585,24.590456
badia-de-pollenca,2025-06-13 09:00:00,15.0,18.801247,7.1060753,34.31619
badia-de-pollenca,2025-06-13 10:00:00,18.0,20.851479,10.422374,37.186928
badia-de-pollenca,2025-06-13 11:00:00,14.0,21.462206,14.04668,40.484116
badia-de-pollenca,2025-06-13 12:00:00,13.0,21.705366,17.077827,39.863632
badia-de-pollenca,2025-06-13 13:00:00,11.0,21.7669,18.637062,43.958252
badia-de-pollenca,2025-06-13 14:00:00,13.0,21.647686,19.841827,41.32753
badia-de-pollenca,2025-06-13 15:00:00,13.0,21.409838,20.605923,31.974373
badia-de-pollenca,2025-06-13 16:00:00,11.0,21.155348,19.500761,32.093315
badia-de-pollenca,2025-06-13 17:00:00,8.0,20.86617,18.057398,30.864439
badia-de-pollenca,2025-06-13 18:00:00,7.0,20.203331,15.147085,21.633394
badia-de-pollenca,2025-06-13 19:00:00,10.0,16.688736,13.32338,14.464393
badia-de-pollenca,2025-06-13 20:00:00,5.0,7.957175,11.237558,12.611438
badia-de-pollenca,2025-06-13 21:00:00,0.0,2.1453266,8.839013,4.691353
badia-de-pollenca,2025-06-13 22:00:00,0.0,0.2745242,7.220168,4.6898623
badia-de-pollenca,2025-06-13 23:00:00,0.0,0.1192565,4.1426578,4.6898623
badia-de-pollenca,2025-06-14 00:00:00,0.0,0.0,2.9544291,1.1302866
badia-de-pollenca,2025-06-14 01:00:00,0.0,0.0,1.5811815,1.2531643
badia-de-pollenca,2025-06-14 02:00:00,0.0,0.0,1.6034331,1.2107903
badia-de-pollenca,2025-06-14 03:00:00,0.0,0.0,1.5278988,1.2464468
badia-de-pollenca,2025-06-14 04:00:00,0.0,0.08857381,1.3823395,1.3441175
badia-de-pollenca,2025-06-14 05:00:00,0.0,0.024043882,2.0429091,1.3441175
badia-de-pollenca,2025-06-14 06:00:00,0.0,0.0,2.8261075,1.5416288
badia-de-pollenca,2025-06-14 07:00:00,0.0,1.993025,3.2263393,1.3441175
badia-de-pollenca,2025-06-14 08:00:00,14.0,9.333981,3.6861944,20.537184
badia-de-pollenca,2025-06-14 09:00:00,15.0,15.273635,6.9407477,30.54801
badia-de-pollenca,2025-06-16 00:00:00,0.0,0.25083494,2.1737056,1.4842007
badia-de-pollenca,2025-06-16 01:00:00,0.0,0.34078193,0.91527414,1.4842007
badia-de-pollenca,2025-06-16 02:00:00,0.0,0.1226334,0.87003374,1.5200354
badia-de-pollenca,2025-06-16 03:00:00,0.0,0.0,1.2133222,1.520382
badia-de-pollenca,2025-06-16 04:00:00,0.0,0.0,1.420466,4.2831507
badia-de-pollenca,2025-06-16 05:00:00,0.0,0.0,1.3928523,1.520382
badia-de-pollenca,2025-06-16 06:00:00,0.0,1.259219,1.6278944,1.520382
badia-de-pollenca,2025-06-16 07:00:00,0.0,8.346443,3.2175224,1.520382
badia-de-pollenca,2025-06-16 08:00:00,14.0,13.130662,3.8541148,20.344627
badia-de-pollenca,2025-06-16 09:00:00,20.0,16.440575,5.7314563,27.955145
badia-de-pollenca,2025-06-16 10:00:00,29.0,18.331804,8.751597,30.423344
badia-de-pollenca,2025-06-16 11:00:00,28.0,19.292145,11.54648,32.72055
badia-de-pollenca,2025-06-16 12:00:00,22.0,19.476358,13.771076,34.884098
badia-de-pollenca,2025-06-16 13:00:00,18.0,19.450237,16.135134,36.034008
badia-de-pollenca,2025-06-16 14:00:00,24.0,19.170158,16.4961,33.841618
badia-de-pollenca,2025-06-16 15:00:00,12.0,18.690088,17.066168,34.10114
badia-de-pollenca,2025-06-16 16:00:00,8.0,17.953564,16.207748,29.439089
badia-de-pollenca,2025-06-16 17:00:00,5.0,16.07888,14.664856,25.571156
badia-de-pollenca,2025-06-16 18:00:00,6.0,10.334965,12.395459,25.084948
badia-de-pollenca,2025-06-16 19:00:00,5.0,3.6110609,11.094479,13.796573
badia-de-pollenca,2025-06-16 20:00:00,6.0,1.2555311,9.13364,9.298749
badia-de-pollenca,2025-06-16 21:00:00,0.0,0.6055781,7.2950974,1.8356875
badia-de-pollenca,2025-06-16 22:00:00,0.0,0.45898914,5.8237934,1.7577577
badia-de-pollenca,2025-06-16 23:00:00,0.0,0.54034454,3.938583,1.7577577
badia-de-pollenca,2025-06-17 00:00:00,0.0,0.0,2.4341254,0.0
badia-de-pollenca,2025-06-17 01:00:00,0.0,0.15980636,0.70420504,0.094414994
badia-de-pollenca,2025-06-17 02:00:00,0.0,0.3878527,1.1581988,0.09333973
badia-de-pollenca,2025-06-17 03:00:00,0.0,0.6752369,1.2958131,0.0920866
badia-de-pollenca,2025-06-17 04:00:00,0.0,1.1285673,1.2902074,0.1289962
badia-de-pollenca,2025-06-17 05:00:00,0.0,1.785355,1.6315007,0.1289962
badia-de-pollenca,2025-06-17 06:00:00,0.0,2.5286791,1.8949618,0.1289962
badia-de-pollenca,2025-06-17 07:00:00,0.0,3.208566,2.7545495,0.1289962
badia-de-pollenca,2025-06-17 08:00:00,17.0,8.626465,3.6738641,25.348557
badia-de-pollenca,2025-06-17 09:00:00,14.0,13.816047,5.567596,32.955246
badia-de-pollenca,2025-06-17 10:00:00,17.0,17.368702,8.5483,35.148117
badia-de-pollenca,2025-06-17 11:00:00,10.0,19.032612,11.392627,33.881653
badia-de-pollenca,2025-06-17 12:00:00,20.0,19.507835,13.208382,34.961666
badia-de-pollenca,2025-06-17 13:00:00,13.0,19.607904,14.898968,38.31719
badia-de-pollenca,2025-06-17 14:00:00,12.0,19.360903,15.976137,33.35243
badia-de-pollenca,2025-06-17 15:00:00,8.0,18.890251,16.445364,33.91403
badia-de-pollenca,2025-06-17 16:00:00,5.0,18.249353,16.150234,29.470762
badia-de-pollenca,2025-06-17 17:00:00,5.0,16.93982,14.816312,25.571156
badia-de-pollenca,2025-06-17 18:00:00,6.0,12.86294,12.412048,25.084948
badia-de-pollenca,2025-06-17 19:00:00,4.0,5.064357,11.308789,12.1239395
badia-de-pollenca,2025-06-17 20:00:00,6.0,1.0032732,9.08139,11.965721
badia-de-pollenca,2025-06-17 21:00:00,0.0,0.07216272,7.3854084,4.145003
badia-de-pollenca,2025-06-17 22:00:00,0.0,0.0,5.957192,3.9462235
badia-de-pollenca,2025-06-17 23:00:00,0.0,0.0,3.895413,4.0636744
badia-de-pollenca,2025-06-18 00:00:00,0.0,0.0,2.4221015,1.5548694
badia-de-pollenca,2025-06-18 01:00:00,0.0,0.0,1.4792309,1.6170812
badia-de-pollenca,2025-06-18 02:00:00,0.0,0.056923296,0.98225594,1.6160059
badia-de-pollenca,2025-06-18 03:00:00,0.0,0.16119775,1.5928912,1.6516627
badia-de-pollenca,2025-06-18 04:00:00,0.0,0.34502652,1.5883756,1.6147528
badia-de-pollenca,2025-06-18 05:00:00,0.0,0.9697135,1.7880974,1.6516627
badia-de-pollenca,2025-06-18 06:00:00,0.0,2.2452273,2.3503695,1.6516627
badia-de-pollenca,2025-06-18 07:00:00,0.0,3.77932,3.2196748,1.6516627
badia-de-pollenca,2025-06-18 08:00:00,15.0,8.963727,3.6351433,21.863459
badia-de-pollenca,2025-06-18 09:00:00,20.0,14.173014,5.6887507,29.075394
badia-de-pollenca,2025-06-18 10:00:00,13.0,17.183485,8.856597,31.389742
badia-de-pollenca,2025-06-18 11:00:00,12.0,18.506134,11.010544,33.62647
badia-de-pollenca,2025-06-18 12:00:00,20.0,18.954397,13.709274,35.677284
badia-de-pollenca,2025-06-18 13:00:00,18.0,19.093105,15.02883,36.233906
badia-de-pollenca,2025-06-18 14:00:00,17.0,18.953485,16.156754,34.18379
badia-de-pollenca,2025-06-18 15:00:00,10.0,18.76418,16.070698,34.171738
badia-de-pollenca,2025-06-18 16:00:00,7.0,18.372644,15.919052,29.670994
badia-de-pollenca,2025-06-18 17:00:00,5.0,17.290203,14.493348,25.403088
badia-de-pollenca,2025-06-18 18:00:00,5.0,14.120492,13.473833,29.083553
badia-de-pollenca,2025-06-18 19:00:00,4.0,6.506646,11.246643,11.607228
badia-de-pollenca,2025-06-18 20:00:00,4.0,1.0749652,9.163116,11.630112
badia-de-pollenca,2025-06-18 21:00:00,0.0,0.03725868,7.7661047,3.814085
badia-de-pollenca,2025-06-18 22:00:00,0.0,0.0,6.022759,3.711121
badia-de-pollenca,2025-06-18 23:00:00,0.0,0.00088077044,4.115323,3.6346827
badia-de-pollenca,2025-06-19 00:00:00,0.0,0.0,2.5732608,1.282217
badia-de-pollenca,2025-06-19 01:00:00,0.0,0.0,1.3552527,1.4480579
badia-de-pollenca,2025-06-19 02:00:00,0.0,0.0,1.033524,1.497715
badia-de-pollenca,2025-06-19 03:00:00,0.0,0.0,1.6430998,1.4964619
badia-de-pollenca,2025-06-19 04:00:00,0.0,0.0,1.4086728,1.5333716
badia-de-pollenca,2025-06-19 05:00:00,0.0,0.0,1.9129038,1.5333716
badia-de-pollenca,2025-06-19 06:00:00,0.0,0.43405756,2.3180227,1.4964619
badia-de-pollenca,2025-06-19 07:00:00,0.0,5.753723,3.2312684,1.5333716
badia-de-pollenca,2025-06-19 08:00:00,17.0,12.876268,3.8594022,21.734854
badia-de-pollenca,2025-06-19 09:00:00,12.0,16.679308,6.1663365,29.375927
badia-de-pollenca,2025-06-19 10:00:00,15.0,18.297802,9.214108,31.967503
badia-de-pollenca,2025-06-19 11:00:00,18.0,18.970581,11.210342,34.532898
badia-de-pollenca,2025-06-19 12:00:00,15.0,19.40022,13.446388,41.71042
badia-de-pollenca,2025-06-19 13:00:00,17.0,19.456678,15.507908,39.53828
badia-de-pollenca,2025-06-19 14:00:00,16.0,19.355627,16.442144,38.857414
badia-de-pollenca,2025-06-19 15:00:00,7.0,19.109488,16.384253,38.870796
badia-de-pollenca,2025-06-19 16:00:00,11.0,18.735506,15.813604,30.61661
badia-de-pollenca,2025-06-19 17:00:00,7.0,17.97045,14.790944,25.48618
badia-de-pollenca,2025-06-19 18:00:00,5.0,15.366858,12.762556,24.568836
badia-de-pollenca,2025-06-19 19:00:00,6.0,7.3205104,11.438674,13.430758
badia-de-pollenca,2025-06-19 20:00:00,5.0,0.95625865,9.1947155,12.063809
badia-de-pollenca,2025-06-19 21:00:00,0.0,0.0,8.048188,5.587381
badia-de-pollenca,2025-06-19 22:00:00,0.0,0.0,6.1757154,5.5254273
badia-de-pollenca,2025-06-19 23:00:00,0.0,0.0,4.2655296,5.6245494
badia-de-pollenca,2025-06-20 00:00:00,0.0,0.0,2.413148,2.846836
badia-de-pollenca,2025-06-20 01:00:00,0.0,0.0,1.6024733,2.8837457
badia-de-pollenca,2025-06-20 02:00:00,0.0,0.0,1.4924393,2.8826704
badia-de-pollenca,2025-06-20 03:00:00,0.0,0.0,1.4795461,2.8814173
badia-de-pollenca,2025-06-20 04:00:00,0.0,0.0,1.1392303,2.8445077
badia-de-pollenca,2025-06-20 05:00:00,0.0,0.0,1.6399345,2.8445077
badia-de-pollenca,2025-06-20 06:00:00,0.0,0.6621763,2.4959364,2.8814173
badia-de-pollenca,2025-06-20 07:00:00,0.0,5.2575808,3.4535003,2.8814173
badia-de-pollenca,2025-06-20 08:00:00,23.0,12.294368,3.633152,23.473793
badia-de-pollenca,2025-06-20 09:00:00,16.0,16.244375,5.8574295,32.52148
badia-de-pollenca,2025-06-20 10:00:00,10.0,18.004814,8.468184,36.726963
badia-de-pollenca,2025-06-20 11:00:00,14.0,18.630749,10.939637,35.03593
badia-de-pollenca,2025-06-20 12:00:00,20.0,18.843372,13.414795,36.517735
badia-de-pollenca,2025-06-20 13:00:00,19.0,18.911222,15.026697,36.985596
badia-de-pollenca,2025-06-20 14:00:00,18.0,18.75945,15.986382,34.459988
badia-de-pollenca,2025-06-20 15:00:00,14.0,18.494612,16.530863,34.13755
badia-de-pollenca,2025-06-20 16:00:00,13.0,18.090805,15.610573,28.98085
badia-de-pollenca,2025-06-20 17:00:00,5.0,17.216932,14.364361,25.295242
badia-de-pollenca,2025-06-20 18:00:00,5.0,14.248101,11.979736,24.698467
badia-de-pollenca,2025-06-20 19:00:00,8.0,6.929198,10.459476,12.278426
badia-de-pollenca,2025-06-20 20:00:00,5.0,1.1005436,8.69199,11.884978
badia-de-pollenca,2025-06-20 21:00:00,0.0,0.0,7.147297,3.8529925
badia-de-pollenca,2025-06-20 22:00:00,0.0,0.0,5.9873567,3.9506257
badia-de-pollenca,2025-06-20 23:00:00,0.0,0.0,3.7793143,3.9506257
badia-de-pollenca,2025-06-21 00:00:00,0.0,0.0,2.8097591,0.4593139
badia-de-pollenca,2025-06-21 01:00:00,0.0,0.0,1.5970325,0.4593139
badia-de-pollenca,2025-06-21 02:00:00,0.0,0.0,1.6262536,0.54729646
badia-de-pollenca,2025-06-21 03:00:00,0.0,0.0,1.55973,0.52504545
badia-de-pollenca,2025-06-21 04:00:00,0.0,0.0,1.4558878,0.52504545
badia-de-pollenca,2025-06-21 05:00:00,0.0,0.0,1.996656,5.2735767
badia-de-pollenca,2025-06-21 06:00:00,0.0,0.0,2.6939888,0.48374733
badia-de-pollenca,2025-06-21 07:00:00,0.0,2.9921036,3.0511146,0.52504545
badia-de-pollenca,2025-06-21 08:00:00,15.0,10.624199,3.7258148,25.555758
badia-de-pollenca,2025-06-21 09:00:00,18.0,14.515693,6.2861586,35.128857
badia-de-pollenca,2025-06-23 00:00:00,0.0,0.28347203,2.591906,2.3362951
badia-de-pollenca,2025-06-23 01:00:00,0.0,0.40505674,1.2975955,2.3362951
badia-de-pollenca,2025-06-23 02:00:00,0.0,0.15526229,1.2538233,2.3721294
badia-de-pollenca,2025-06-23 03:00:00,0.0,0.0,1.6179447,2.372476
badia-de-pollenca,2025-06-23 04:00:00,0.0,0.0,1.8316631,2.372476
badia-de-pollenca,2025-06-23 05:00:00,0.0,0.0,1.797318,2.372476
badia-de-pollenca,2025-06-23 06:00:00,0.0,2.2152047,2.0407357,5.7972527
badia-de-pollenca,2025-06-23 07:00:00,0.0,9.799415,3.7022371,2.372476
badia-de-pollenca,2025-06-23 08:00:00,12.0,17.563206,4.162709,24.117817
badia-de-pollenca,2025-06-23 09:00:00,20.0,20.977276,6.259151,33.05534
badia-de-pollenca,2025-06-23 10:00:00,17.0,22.3319,9.728961,32.79024
badia-de-pollenca,2025-06-23 11:00:00,15.0,22.846165,12.968435,35.195507
badia-de-pollenca,2025-06-23 12:00:00,25.0,22.910273,15.40536,41.2404
badia-de-pollenca,2025-06-23 13:00:00,25.0,22.659777,17.952261,41.501877
badia-de-pollenca,2025-06-23 14:00:00,21.0,22.742325,19.16708,34.881123
badia-de-pollenca,2025-06-23 15:00:00,7.0,22.628382,19.123302,35.413982
badia-de-pollenca,2025-06-23 16:00:00,5.0,22.195724,18.860575,30.508127
badia-de-pollenca,2025-06-23 17:00:00,6.0,21.887045,16.73027,25.788551
badia-de-pollenca,2025-06-23 18:00:00,5.0,19.994345,13.883803,26.930063
badia-de-pollenca,2025-06-23 19:00:00,7.0,12.412488,12.409241,13.731814
badia-de-pollenca,2025-06-23 20:00:00,7.0,2.86992,10.009971,12.59328
badia-de-pollenca,2025-06-23 21:00:00,0.0,0.15915322,8.1741495,4.7726536
badia-de-pollenca,2025-06-23 22:00:00,0.0,0.0,6.5328436,4.6696887
badia-de-pollenca,2025-06-23 23:00:00,0.0,0.0,4.334179,4.59325
badia-de-pollenca,2025-06-24 00:00:00,0.0,0.0,2.693771,1.585053
badia-de-pollenca,2025-06-24 01:00:00,0.0,0.0,0.83947754,1.6111358
badia-de-pollenca,2025-06-24 02:00:00,0.0,0.0,1.3647838,1.6100606
badia-de-pollenca,2025-06-24 03:00:00,0.0,0.0,1.4868202,1.6457173
badia-de-pollenca,2025-06-24 04:00:00,0.0,0.0,1.4680495,1.6457173
badia-de-pollenca,2025-06-24 05:00:00,0.0,0.0,1.7976861,1.6457173
badia-de-pollenca,2025-06-24 06:00:00,0.0,0.0,2.110022,6.100452
badia-de-pollenca,2025-06-24 07:00:00,0.0,6.160971,3.026167,6.100452
badia-de-pollenca,2025-06-24 08:00:00,19.0,15.750445,4.0255785,23.73486
badia-de-pollenca,2025-06-24 09:00:00,20.0,20.206202,6.1495333,31.97766
badia-de-pollenca,2025-06-24 10:00:00,20.0,21.821892,9.560763,35.7747
badia-de-pollenca,2025-06-24 11:00:00,20.0,22.237017,12.808005,39.16201
badia-de-pollenca,2025-06-24 12:00:00,21.0,22.21275,14.830334,37.705753
badia-de-pollenca,2025-06-24 13:00:00,28.0,21.997936,16.518894,42.67794
badia-de-pollenca,2025-06-24 14:00:00,18.0,21.766983,17.61745,40.585667
badia-de-pollenca,2025-06-24 15:00:00,11.0,21.519964,18.085094,40.232594
badia-de-pollenca,2025-06-24 16:00:00,8.0,21.226393,17.772686,36.144936
badia-de-pollenca,2025-06-24 17:00:00,7.0,20.717093,16.379704,31.336887
